AverageDiscountedReturn,MeanKLBefore,AbsLearnSignal,MeanKL,StdReturn,LossBefore,NumTrajs,ExplainedVariance,Entropy,AverageReturn,LossAfter,MinReturn,dLoss,Iteration,AveragePolicyStd,Perplexity,MaxReturn
-56.8009889507,0.0,0.765168107572,0.00986056434781,26.6916822133,9.62119878766e-18,52,0.492888408702,0.363143011203,-77.6936396728,-0.0126191996557,-127.48553332,0.0126191996557,119,0.347915542718,1.43784147198,-24.420242241
-50.6600464423,0.0,0.775189620594,0.00678129576649,28.1697052593,8.76131610062e-19,54,0.507914097488,0.357251953043,-68.8892284546,-0.00926142578853,-109.585943997,0.00926142578853,120,0.345871977312,1.42939596515,-4.40152377868
-52.8871665704,0.0,0.729173267744,0.00665014284152,33.9674626428,-2.47610566441e-17,55,0.498465158241,0.346891960738,-72.2134161666,-0.00893583286973,-152.20229399,0.00893583286973,121,0.34230724348,1.41466387787,-6.28978889288
-53.1067035141,0.0,0.752015711297,0.00713330992716,27.7055075701,1.08109974352e-16,53,0.538093357914,0.337760932156,-72.506600766,-0.0123723915993,-156.156354224,0.0123723915993,122,0.339195852971,1.40180533676,-13.3342425484
-56.9138933318,0.0,0.73932951624,0.00642828609568,29.1325049767,4.71941015792e-17,49,0.624373440925,0.345634585608,-78.5183859649,-0.00984874205687,-140.122855839,0.00984874205687,123,0.341877105344,1.41288623251,-8.04181370905
-53.5722251992,0.0,0.748641631381,0.00635061114331,33.5817059461,-1.54019428718e-17,52,0.51281503121,0.340658200094,-74.172287618,-0.00910840995328,-138.274668672,0.00910840995328,124,0.340180019249,1.4058726316,-4.46725162186
-53.3431803482,0.0,0.779044017924,0.00659484132237,23.1309716089,-2.99769712691e-17,53,0.429598410282,0.344080364386,-72.3497464786,-0.00985028720704,-123.772888219,0.00985028720704,125,0.341346165398,1.41069200035,-6.89174724262
-55.4012503305,0.0,0.727528730556,0.00970010914037,29.2935725009,-2.23457666424e-17,49,0.471843348781,0.333445103283,-77.5829977243,-0.0137677150019,-168.172847664,0.0137677150019,126,0.337735096171,1.39576842133,-8.20945715521
-52.5114563968,0.0,0.758812717093,0.00996475044658,26.9806079913,-1.70165024335e-16,52,0.536164226923,0.342842681006,-71.4529388416,-0.0131297000274,-131.830147824,0.0131297000274,127,0.340923948261,1.40894709035,-8.836767135
-57.3398017181,0.0,0.74283992368,0.00697310687603,27.5264709215,4.40645336217e-17,49,0.514886839317,0.337992031314,-80.160579158,-0.0098632257755,-140.539181165,0.0098632257755,128,0.339274249906,1.40212933023,-9.85537683915
-55.188666359,0.0,0.738551566708,0.00654214705916,22.8967208653,-6.37682109749e-17,47,0.600168422306,0.33437730513,-76.8769004714,-0.00895418820731,-122.20715919,0.00895418820731,129,0.338050080243,1.39707016588,-14.2925744528
-54.9984119079,0.0,0.757180222578,0.00979235500731,26.9778911159,-1.72572091902e-17,49,0.542330858783,0.330325381296,-77.0753216865,-0.0131500693577,-132.836724832,0.0131500693577,130,0.336683098389,1.39142079712,-5.24007887528
-56.3440537336,0.0,0.717467967035,0.00980410341624,32.0301798794,6.17693630099e-18,50,0.515235535862,0.33136961512,-79.320982342,-0.0126185583604,-161.300936337,0.0126185583604,131,0.337034857896,1.39287452466,-7.84759747705
-52.5570941063,0.0,0.754426129194,0.0098981040908,27.4989521655,1.5975230132e-16,50,0.548690099362,0.329895456368,-72.893875362,-0.0154378148316,-134.352204206,0.0154378148316,132,0.336538381044,1.39082271921,-12.9302145831
-50.6126652904,0.0,0.75198040818,0.00669059241257,28.6641156694,3.62329885964e-17,55,0.462528981191,0.328772496174,-68.3230096173,-0.00988668761697,-127.79786668,0.00988668761697,133,0.336160673953,1.38926175727,-8.89491816769
-53.4197426472,0.0,0.745002160367,0.00668143380316,26.3349232216,-7.72281161262e-17,49,0.567402852348,0.324475883695,-73.9289250157,-0.0101228166955,-135.624673711,0.0101228166955,134,0.334719420278,1.38330544301,-12.4669422875
-55.6049671426,0.0,0.743450948944,0.00981493525231,24.7055971119,1.15170161718e-16,47,0.584405409429,0.322660685635,-77.2331516703,-0.0124643655682,-123.190460185,0.0124643655682,135,0.334112389342,1.38079674724,-12.3431628246
-53.8520993547,0.0,0.739901626863,0.00907280460487,23.1915487,1.09962643241e-16,51,0.515301606626,0.32842151902,-74.4449607116,-0.0117296842707,-133.506412987,0.0117296842707,136,0.336042709939,1.38877424369,-9.79775864501
-54.8497640278,0.0,0.737666725403,0.00994598295625,28.9995033412,-2.95228358597e-17,52,0.523211046728,0.331512705487,-74.1111640297,-0.0139117076998,-132.270075408,0.0139117076998,137,0.337083087788,1.39307384585,-16.2755309425
-53.4636042542,0.0,0.769589046581,0.00972295003142,29.378802685,5.43569589779e-17,52,0.522213860713,0.327310704191,-72.7553027891,-0.0135022747438,-142.450830684,0.0135022747438,138,0.33566963596,1.38723242916,-10.4432133694
-55.834232621,0.0,0.748441122887,0.00676532671322,26.690045322,-4.42884825898e-17,49,0.598755846289,0.322769734802,-77.223269718,-0.010573491006,-124.239272173,0.010573491006,139,0.334148826007,1.38094733018,-8.93666190486
-55.0586470767,0.0,0.728711174949,0.00689686792746,23.2461415017,-5.37318589057e-17,47,0.638535371483,0.317103291656,-76.3449181709,-0.0088749806338,-126.458239396,0.0088749806338,140,0.332260745086,1.37314439896,-25.7454279746
-58.9441584493,0.0,0.757074526545,0.00915171753382,21.4089001326,5.51802352776e-17,47,0.680987181091,0.317803561833,-80.8329711305,-0.00973273682637,-140.753036811,0.00973273682637,141,0.332493498862,1.37410630779,-29.7060850739
-55.7606290579,0.0,0.730580555167,0.00637895018738,29.497987652,1.1653876643e-16,53,0.593042996052,0.322072086221,-75.1344264585,-0.00985794026243,-144.525939178,0.00985794026243,142,0.333915788851,1.37998425022,-11.2507247575
-53.1579880921,0.0,0.772454359479,0.00687541494748,29.7932355271,1.54752060798e-16,51,0.564786304671,0.314564927035,-72.9023718404,-0.010739645864,-130.675257969,0.010739645864,143,0.331418415687,1.36966327784,-7.18639727388
-57.0232332864,0.0,0.715559727094,0.0099892707168,26.9921258911,-1.15455532189e-16,47,0.55320562858,0.314127324489,-80.8326050095,-0.01503861531,-150.231126753,0.01503861531,144,0.331273417873,1.36906404083,-28.400737626
-56.8186923395,0.0,0.676961798752,0.006574002829,34.11709033,1.225881263e-16,49,0.595972124231,0.31480155878,-79.3802038282,-0.0109467294484,-168.435787261,0.0109467294484,145,0.331496849085,1.36998742201,-5.68440939443
-56.0604029305,0.0,0.765894365518,0.00655538114443,31.8644345847,2.40887083769e-17,51,0.529438998983,0.316674663622,-77.1213680583,-0.010687366327,-172.841459783,0.010687366327,146,0.332118359333,1.3725559569,-6.28706926189
-55.6570809316,0.0,0.726925972783,0.00668917813366,32.1116914841,3.41654955448e-17,50,0.530577840984,0.314883205469,-76.6231831601,-0.0106670518347,-160.034034929,0.0106670518347,147,0.33152391581,1.37009928151,-8.90230800251
-57.9731237615,0.0,0.741733853297,0.00969993074692,32.6353043786,-1.34307827496e-17,51,0.596699182014,0.317177648423,-79.4472112743,-0.0117526081881,-139.122011367,0.0117526081881,148,0.332285451839,1.37324650533,-12.7363828981
-58.6202168745,0.0,0.753005772633,0.00681044110383,27.3001242589,8.13527840866e-17,46,0.655951565942,0.305787955674,-82.2791057936,-0.00897040943441,-122.895938541,0.00897040943441,149,0.328522293925,1.35769438463,-4.05490845244
-55.0643862397,0.0,0.716411915915,0.00673174273534,27.2737127685,1.83095251437e-17,48,0.567078325851,0.300838103388,-76.8148131134,-0.011312082154,-144.101973214,0.011312082154,150,0.326900175034,1.35099060303,-13.2955088838
-53.6043969057,0.0,0.736265828706,0.00656428325029,25.8029035271,8.43631506437e-17,50,0.519062571917,0.299624638424,-74.6499076165,-0.0113216781613,-129.235252444,0.0113216781613,151,0.326503733707,1.34935221753,-14.1223664964
-56.1896286611,0.0,0.737435104222,0.00679805235428,30.6241211209,6.02215827878e-17,51,0.549649318512,0.292802138517,-77.6417062633,-0.0121930743097,-152.820960546,0.0121930743097,152,0.324283743567,1.34017759467,-5.44564158393
-51.3515529804,0.0,0.780313968778,0.00685065309746,29.0381547227,-4.3800709494e-17,54,0.530322817684,0.297872272583,-69.6414146701,-0.0112446601309,-126.541901426,0.0112446601309,153,0.325932080736,1.34698972937,-5.28583479056
-53.2855440276,0.0,0.734954192996,0.00724673100695,28.3576458432,-4.51209208367e-18,51,0.550888819549,0.294666656738,-72.5929044966,-0.00802193617518,-131.591090439,0.00802193617518,154,0.32488894054,1.34267871118,-13.0865203406
-60.3691820819,0.0,0.742644062107,0.00990871103683,31.606140147,8.08759000364e-17,50,0.623551127741,0.292847022926,-82.0866048998,-0.0125034415582,-165.487862973,0.0125034415582,155,0.324298299178,1.3402377491,-5.04166832015
-52.2911183809,0.0,0.752142788628,0.00653242126664,28.6334176238,-7.18383668598e-17,53,0.442426170943,0.291661117799,-71.7890044304,-0.0101897363901,-160.86082841,0.0101897363901,156,0.323913940113,1.33864929634,-7.42814572525
-56.439165279,0.0,0.720938104347,0.00627738438715,29.8326042887,-2.92236505116e-17,51,0.47917441512,0.287172742693,-77.2601024586,-0.0104952081798,-135.503913674,0.0104952081798,157,0.322463350678,1.3326543999,-20.3907326817
-58.6983585131,0.0,0.734516780274,0.00660106408005,25.442096817,-4.68358381295e-17,50,0.585978859795,0.287936571711,-79.5454731264,-0.0102887166519,-143.834418827,0.0102887166519,158,0.322709751635,1.33367270886,-20.1619510358
-56.4322207764,0.0,0.735704056886,0.00959925080621,28.2157780065,1.21344850862e-16,51,0.538022698936,0.281937963186,-76.6613780593,-0.0135263882624,-146.139873916,0.0135263882624,159,0.320779736657,1.32569647545,-12.6890618767
-56.9130711777,0.0,0.723474459987,0.00658138853221,24.4789604044,-1.30443625668e-16,46,0.677073043946,0.280020274905,-78.0022783398,-0.0117357599212,-129.68604955,0.0117357599212,160,0.320165170577,1.32315663894,-12.9877678206
-57.102081882,0.0,0.717299919784,0.00680344736403,26.3062075602,8.53887334829e-17,48,0.60561246989,0.271865034292,-78.8753164483,-0.0100157412931,-148.892099975,0.0100157412931,161,0.317564764456,1.31240985903,-24.4393311075
-53.0694906578,0.0,0.729797826965,0.00645730135969,28.3251536919,1.41052811904e-16,53,0.56862710992,0.265761308898,-71.3964519452,-0.01026257271,-123.216832167,0.01026257271,162,0.315632339833,1.3044236672,-12.7174799479
-54.0609669491,0.0,0.762001100874,0.00653293288682,26.395707873,1.00065429041e-16,50,0.469128669388,0.26683184366,-74.7228973206,-0.0102659862321,-128.890779795,0.0102659862321,163,0.315970416154,1.30582084581,-19.3494399791
-56.6553530834,0.0,0.729103302434,0.00986210606596,24.266164645,-1.54436745052e-17,49,0.495186903195,0.270100179593,-77.8321254253,-0.0145004595601,-130.219255936,0.0145004595601,164,0.31700480306,1.31009568901,-26.7983597999
-52.0044064738,0.0,0.75887398628,0.00642278281156,29.2156876237,2.70749211727e-17,55,0.494576040632,0.273854251976,-69.4387210714,-0.00836968454795,-148.481353581,0.00836968454795,165,0.318197098618,1.31502312625,-6.72001769216
-52.8732944731,0.0,0.803596586851,0.00644089213239,26.1662455192,2.34623622973e-16,53,0.47873644644,0.269856695533,-71.4379421258,-0.00734867523393,-114.879545432,0.00734867523393,166,0.316927626839,1.30977674043,-10.1578783406
-55.7597928388,0.0,0.763169536034,0.00835789871057,26.265482007,-5.36521222809e-17,50,0.555755180892,0.272186920979,-76.3893068307,-0.00994626640837,-140.635523552,0.00994626640837,167,0.317667000779,1.31283237429,-6.70395103521
-55.9770559785,0.0,0.746909016431,0.00768579247762,30.4539809231,4.34379904659e-17,51,0.548189196385,0.270746330944,-76.9860289172,-0.010668175896,-171.977159547,0.010668175896,168,0.317209702332,1.31094248266,-7.33975830881
-56.2810105142,0.0,0.772311398452,0.00857740718759,24.6741768789,-3.41775612909e-17,49,0.572589593366,0.272580209307,-76.9382890364,-0.0125531417471,-131.057799369,0.0125531417471,169,0.317791960074,1.31334879748,-21.401405457
-58.1102001809,0.0,0.729117297979,0.00727377904902,24.3421847311,-1.79589439895e-16,47,0.651789197259,0.268796657413,-79.9238503244,-0.00812379804513,-134.740825739,0.00812379804513,170,0.316591849473,1.30838906278,-8.64735675992
-55.8573659792,0.0,0.764713204265,0.00693079815806,22.4028302084,-1.08147222917e-16,49,0.571552500838,0.263778873324,-76.2448227724,-0.00653475092779,-126.520611121,0.00653475092779,171,0.31500723887,1.30184029285,-14.2263131831
-52.551074735,0.0,0.74060312103,0.0065470416616,29.8911333458,4.6414625811e-16,54,0.496873481834,0.262940253251,-70.6155035332,-0.0106441623501,-117.291753717,0.0106441623501,172,0.314743178215,1.30074900111,-8.92754774967
-56.8131841589,0.0,0.760395554292,0.00671976160726,25.0943122427,-9.99118827177e-18,48,0.536329654558,0.263844484374,-79.6951054625,-0.0100995570159,-139.727589107,0.0100995570159,173,0.315027907504,1.30192571076,-20.6088338689
-49.2436185478,0.0,0.709148559671,0.006821287071,27.4831567341,-1.50046490522e-16,55,0.404706916227,0.252002964579,-66.753471939,-0.009093520342,-133.552233791,0.009093520342,174,0.311319498235,1.28659985151,-11.7552297878
-56.7324617319,0.0,0.757735303693,0.0094734670952,24.777578959,4.0392009535e-17,47,0.615240413417,0.250197367676,-78.2530857929,-0.0152335621862,-130.723635056,0.0152335621862,175,0.310757887887,1.28427886681,-24.6633801676
-54.6804913106,0.0,0.779567877666,0.00973436531581,24.3803967442,-1.11815123633e-16,52,0.550499253073,0.251744637318,-74.0115166521,-0.011977245454,-139.083670348,0.011977245454,176,0.311239086309,1.28626753062,-15.4559080893
-51.4737438087,0.0,0.730591177017,0.00655775592284,29.1387718013,-5.72974011471e-18,50,0.543402816416,0.248390946961,-71.5267981436,-0.00972010080896,-147.905447616,0.00972010080896,177,0.310197035121,1.281961013,-8.32505519711
-53.5519665853,0.0,0.740855675262,0.00651613658147,30.9177839735,1.72318153645e-17,52,0.594873746824,0.241699188172,-72.6908906063,-0.0105000199198,-134.86554462,0.0105000199198,178,0.308128201174,1.27341107808,-0.613566912512
-56.2046210215,0.0,0.726279898033,0.00962326726712,24.6391527451,-5.22314596928e-17,49,0.568933397145,0.243236513112,-76.5969456554,-0.0135671385394,-138.939691377,0.0135671385394,179,0.30860225864,1.27537023023,-22.9625083732
-48.9312441961,0.0,0.768986370164,0.00964724961163,27.9941920244,1.59653014297e-16,56,0.439032394461,0.24485077318,-65.9800706375,-0.0100131817795,-150.346274632,0.0100131817795,180,0.309100825242,1.27743067206,-2.47590422628
-52.1646465639,0.0,0.759830701861,0.00637062653179,29.1832711894,1.07390602768e-16,51,0.533621112726,0.240052386572,-72.2800193965,-0.012316079586,-146.869267797,0.012316079586,181,0.307621192745,1.27131574845,-7.88018118173
-50.6969032841,0.0,0.722163784654,0.00970093875824,28.34153593,-1.19882700009e-16,55,0.534898754669,0.240766681546,-68.6098661627,-0.0111369822846,-126.05610212,0.0111369822846,182,0.307841003513,1.2722241673,-8.66662257659
-53.5270725129,0.0,0.736896811609,0.00972052083268,27.6680794453,-3.338356078e-17,49,0.596468266026,0.242206534605,-74.8638720646,-0.0144327270785,-139.359650109,0.0144327270785,183,0.308284568581,1.27405730257,-4.8823813221
-53.4468419471,0.0,0.711883208957,0.0097693189168,27.5467226971,-6.43660729605e-17,47,0.564022625436,0.24716567766,-75.6557468586,-0.0142770490046,-152.92258916,0.0142770490046,184,0.309817192969,1.28039122743,-6.20146691095
-51.5019057738,0.0,0.726456931744,0.00664373285694,26.9248154519,8.29725464793e-17,54,0.517903387852,0.242041877206,-68.680119141,-0.00839360420963,-149.590290414,0.00839360420963,185,0.308233811425,1.27384753688,-7.40461378942
-53.8008900998,0.0,0.751815337063,0.00664086872533,25.2709790521,-1.74187820126e-16,50,0.50763544412,0.237538173614,-74.4821317012,-0.00892389422203,-145.016453515,0.00892389422203,186,0.30684873902,1.26812340472,-4.54519425897
-52.7030562579,0.0,0.746130668405,0.00977512073229,26.5530602013,-8.0763608169e-18,54,0.515116608832,0.238534897115,-71.1257959844,-0.0129449567663,-126.082932085,0.0129449567663,187,0.307154734841,1.26938800324,-8.10563415272
-51.8951247599,0.0,0.771989706335,0.00892721820334,25.4407368001,1.0053532657e-16,54,0.588861453889,0.241236293564,-69.0707498733,-0.00965272219799,-124.821761488,0.00965272219799,188,0.307985603298,1.27282175937,-10.539707662
-57.61777589,0.0,0.740375227549,0.00703336033507,25.8027678897,2.1546550552e-17,49,0.640503848429,0.243189704342,-78.0881739161,-0.00919422417379,-131.213623087,0.00919422417379,189,0.308587813685,1.27531053312,-13.4754780263
-51.4854345407,0.0,0.741459367464,0.00651130153346,24.7482287261,-1.63048692851e-16,52,0.488513986277,0.232816058075,-69.8217619321,-0.0106204612761,-126.445080827,0.0106204612761,190,0.305403179557,1.2621492958,-6.15319780722
-50.7925361866,0.0,0.763634304753,0.00642233557216,23.163647053,5.49851659403e-17,52,0.516680535231,0.231069232203,-69.2496293935,-0.0109414873571,-119.668813728,0.0109414873571,191,0.304870159064,1.2599464653,-16.0525851691
-52.7767796984,0.0,0.71476782498,0.00645670571208,29.3240542628,-1.08084617974e-17,52,0.513974032137,0.226932131082,-71.6437567309,-0.0105433404332,-140.935979878,0.0105433404332,192,0.303611485812,1.25474470689,-2.45062549126
-53.6111388493,0.0,0.743752520766,0.00944874877968,20.2780067326,-6.50570355176e-17,49,0.59561335321,0.226049792717,-72.80395497,-0.0119216505764,-120.136515212,0.0119216505764,193,0.303343715899,1.25363808577,-32.0513348942
-52.3430888727,0.0,0.739188445953,0.00668452914009,25.6458950679,1.59489167477e-16,53,0.582932228345,0.224921108224,-69.9190886472,-0.00963149672102,-135.669790258,0.00963149672102,194,0.303001529697,1.25222392213,-22.2715248645
-53.3988556583,0.0,0.723725607967,0.00673801405104,27.9952811141,-8.34045400327e-17,52,0.567095899795,0.21698854798,-72.2146484131,-0.00890123473209,-160.613166414,0.00890123473209,195,0.300607459914,1.24232987487,-6.41533200279
-51.8237010506,0.0,0.78202874507,0.00660362605795,23.4413567008,-4.6533643843e-17,54,0.415945060251,0.221451357638,-69.2225247899,-0.00904896325079,-123.516890241,0.00904896325079,196,0.301952011797,1.2478865466,-16.2310192056
-43.9924690008,0.0,0.820886437383,0.00670521353972,22.5230067668,-1.2243170904e-16,60,0.374719459997,0.219746871239,-57.9021582636,-0.00974440745238,-110.922347377,0.00974440745238,197,0.301437777078,1.24576135265,-9.34243579791
-52.4746385683,0.0,0.721715313641,0.00960961096846,28.2440988912,4.53281211394e-17,52,0.480104850503,0.217082367652,-71.4377725272,-0.0118073295968,-157.748399678,0.0118073295968,198,0.30063566413,1.24244643532,-7.89949047887
-49.7349769083,0.0,0.756235320276,0.00643393773465,29.102059572,-8.49942098861e-17,56,0.494250231198,0.207531625561,-66.8094259654,-0.010714965987,-179.80181467,0.010714965987,199,0.297778038384,1.2306366358,-10.8318598571
-52.2053321934,0.0,0.762356235121,0.0098088805688,23.1188513374,2.89039065157e-16,51,0.542130477706,0.206270274271,-70.8544883315,-0.0108379469074,-126.563799427,0.0108379469074,200,0.297402672455,1.22908534925,-14.99737347
-53.8306171911,0.0,0.717815215205,0.00728001031051,29.7344754199,-9.84024229077e-17,52,0.514268679518,0.205517729593,-73.9817318721,-0.0114366647845,-135.948326663,0.0114366647845,201,0.297178947849,1.22816075556,-10.5984326734
-47.5193489468,0.0,0.773782763514,0.00929334253641,22.5917548525,6.70210521108e-17,51,0.434123483873,0.200176982035,-65.8751475858,-0.0114932063362,-109.912290055,0.0114932063362,202,0.295596020878,1.22161894364,-13.5555865113
-44.7544026036,0.0,0.786026557306,0.00652869851964,28.1575493951,-2.34138056424e-17,60,0.494411862456,0.191795869259,-58.9917209362,-0.00944496993013,-118.100641666,0.00944496993013,203,0.293128950131,1.21142320301,-9.81510511612
-51.3052572484,0.0,0.790338267325,0.00961712540167,24.2320489398,-3.91695286091e-17,53,0.495035366187,0.194338802712,-68.9327764891,-0.01579958089,-132.958462781,0.01579958089,204,0.293875306109,1.21450769176,-14.4813597281
-47.7074941062,0.0,0.747434887349,0.00646722258822,23.6748606075,-8.16056655796e-18,55,0.50599673337,0.20485642249,-63.921093322,-0.0110730644887,-119.851452635,0.0110730644887,205,0.296982486267,1.22734883262,-5.49808923281
-49.567587863,0.0,0.75824032291,0.00979893621611,21.9094335562,8.92613767614e-17,55,0.465781106999,0.207297980147,-66.3511576961,-0.0110640804506,-144.305573202,0.0110640804506,206,0.297708472038,1.23034913678,-9.93263004292
-52.2257060622,0.0,0.749766805954,0.00986587490611,27.3730824245,-4.19758557188e-17,51,0.389290858156,0.207967384428,-72.734181912,-0.016050512487,-154.217950326,0.016050512487,207,0.297907826081,1.23117301348,-16.7402613276
-46.1929190036,0.0,0.763335859613,0.00657358352388,22.5759000907,2.90835274019e-16,53,0.428600874836,0.206127299204,-63.1986715428,-0.0103123393224,-122.036091077,0.0103123393224,208,0.297360154328,1.22890963326,-12.3281981528
-48.8216392945,0.0,0.771151126648,0.00651900589556,25.6760585751,6.86492427696e-17,55,0.464326226332,0.199371870478,-65.5230813309,-0.010700809429,-117.679245051,0.010700809429,209,0.295358128883,1.22063579993,-3.88777170962
-50.2639730149,0.0,0.764441068487,0.00671225313559,30.0993620999,1.36026336466e-16,57,0.468739187261,0.197452976957,-66.7910309066,-0.00942002077836,-152.227584489,0.00942002077836,210,0.294791911512,1.21829577565,-5.46900027689
-47.0467949774,0.0,0.771895422962,0.00661200273606,24.769550165,-3.1054617511e-17,58,0.414464943368,0.194920261388,-62.2458515568,-0.010632422722,-133.402890995,0.010632422722,211,0.294046232144,1.21521408314,-5.74028542605
-50.9423015298,0.0,0.774701056591,0.00672957193192,23.4465761141,-7.61280173912e-17,54,0.491802189686,0.196869348094,-68.2927138511,-0.0118257428983,-121.980660967,0.0118257428983,212,0.294619912641,1.21758495052,-9.52364964379
-50.9527773016,0.0,0.736967038271,0.00996682258669,23.8606410923,-1.36811372582e-17,52,0.510716145579,0.194706629371,-69.3899596769,-0.0157218693011,-149.007636276,0.0157218693011,213,0.293983421163,1.21495450223,-11.4692999216
-46.9579322075,0.0,0.761995815091,0.00947200121307,30.048678988,-5.79676712677e-18,56,0.387897929663,0.194579753782,-63.9817982976,-0.0129276529145,-168.856246614,0.0129276529145,214,0.29394612421,1.21480036395,-5.44956629583
-50.938620414,0.0,0.792290464746,0.00914124263783,28.3654775293,-1.09124573319e-16,55,0.574505555244,0.201347393692,-67.7140303221,-0.013093415972,-133.29224749,0.013093415972,215,0.295942192449,1.22304957774,-4.77900419599
-53.5430740576,0.0,0.784454878547,0.00984996738086,28.0825707704,4.64179748302e-17,54,0.61356101209,0.201577575089,-71.212963794,-0.0155624872655,-129.443231689,0.0155624872655,216,0.296010320676,1.2233311334,-11.1101341554
-47.9001449919,0.0,0.758520551667,0.00657014729199,23.766450837,1.48806748174e-17,55,0.461429320454,0.201896842871,-63.8441184126,-0.0107850418813,-117.873962221,0.0107850418813,217,0.296104842323,1.22372176598,-13.3073708418
-44.9400242737,0.0,0.74205399119,0.00765751093729,29.4984592061,1.40392697743e-16,59,0.393957032429,0.196639671808,-60.4500312162,-0.00962344770753,-146.943585473,0.00962344770753,218,0.294552253204,1.21730533224,-5.11171193714
-52.5605963204,0.0,0.722119973736,0.00642482084114,33.5288782022,4.12419031083e-17,56,0.465921741364,0.191081961807,-70.1857440959,-0.00947072708367,-171.303829328,0.00947072708367,219,0.29291975787,1.21055866759,-6.94523056926
-47.2384851662,0.0,0.796101339742,0.00739668204456,28.8401129969,-1.01179070549e-16,59,0.390052867196,0.190982470069,-63.5724379821,-0.0109140113417,-127.952465217,0.0109140113417,220,0.292890616224,1.210438233,-4.90815023453
-51.3900818254,0.0,0.753656981925,0.00715398594707,25.238911633,-1.13520304268e-17,57,0.484018521751,0.184938841594,-67.1350413017,-0.0138500323275,-142.188354224,0.0138500323275,221,0.291125832376,1.20314485546,-20.2557676834
-52.3788750156,0.0,0.713959589935,0.00700253554417,28.2583609117,-1.00818046721e-16,54,0.53159538861,0.179905230735,-70.5149493113,-0.00951438127078,-125.231819052,0.00951438127078,222,0.289664100207,1.19710390909,-9.06500908723
-44.2216810856,0.0,0.814182207691,0.00949151913622,25.9881983995,-7.76282253538e-17,61,0.362784481214,0.180033607292,-58.2695501298,-0.0108818118443,-111.876188253,0.0108818118443,223,0.289701288674,1.19725759903,-9.07337553064
-46.9659481327,0.0,0.733388753065,0.00653929267284,30.171573749,1.31581988104e-16,60,0.444730968104,0.177972691902,-62.077550871,-0.0117479824964,-178.403850778,0.0117479824964,224,0.289104853641,1.19479269327,-12.4389190973
-52.0421218328,0.0,0.763906262255,0.00654160850965,28.1449678486,-7.55151081649e-17,54,0.444109769196,0.1787639515,-70.4499066076,-0.0101186721922,-134.69219829,0.0101186721922,225,0.289333701159,1.19573845858,-2.84561971903
-53.6253363042,0.0,0.814030680544,0.00652514574703,20.8671335809,-3.3212441983e-17,52,0.558816999795,0.173684722717,-72.2045715463,-0.0100090609642,-122.508931137,0.0100090609642,226,0.287867834982,1.18968042747,-23.1295368995
-53.7826468897,0.0,0.776162266106,0.00993505204752,22.4941486154,-1.20281091232e-16,49,0.556371156168,0.170755603186,-73.9277237789,-0.0108605483184,-147.860900844,0.0108605483184,227,0.287025869395,1.18620080989,-21.1425576438
-47.5927207582,0.0,0.805096762991,0.00677617634019,23.875605299,-1.65039818669e-16,56,0.428013656833,0.171019242743,-63.6908938696,-0.00802080771132,-111.988684643,0.00802080771132,228,0.287101550744,1.18651358058,-8.02849087218
-50.830270458,0.0,0.765037567674,0.00938546765765,26.662573792,-4.21445600572e-17,50,0.538772657504,0.167082232655,-70.2780884272,-0.0140961524104,-143.73697346,0.0140961524104,229,0.28597345117,1.1818514481,-4.816254965
-52.4056330667,0.0,0.739993790866,0.00670896932586,30.0595892684,-2.35984132768e-18,55,0.484884832301,0.169467255848,-70.5929290331,-0.0114508551486,-140.614206911,0.0114508551486,230,0.286656318487,1.18467355527,-8.80331836451
-46.3283899257,0.0,0.778909706485,0.00674602985263,27.2729725953,-1.28648806286e-16,62,0.384873495793,0.168516723691,-61.3895560578,-0.0136612150869,-140.598708887,0.0136612150869,231,0.286383971895,1.18354801997,-18.113503997
-47.5282015929,0.0,0.771503968996,0.0098404527924,29.0882891479,-1.15459324262e-16,61,0.44964045614,0.167418115556,-62.8994302376,-0.0150898344195,-126.472741444,0.0150898344195,232,0.286069520895,1.18224847846,-1.62175565074
-46.9164640306,0.0,0.816441317095,0.00687268200494,26.0945625982,-1.33248633884e-16,58,0.432550481402,0.166347086052,-62.9054875863,-0.00828572238173,-114.801753271,0.00828572238173,233,0.285763296015,1.1809829333,-9.76692935508
-51.9121655321,0.0,0.786663003158,0.00962049692143,25.4058283507,2.00605256382e-18,55,0.478804935939,0.165905605779,-69.0234889131,-0.0132917643971,-133.258398032,0.0132917643971,234,0.285637165002,1.1804616677,-12.642557064
-49.7089430639,0.0,0.763460373561,0.00836157026658,24.0940822705,-6.33009932939e-17,53,0.429989448883,0.165557687,-68.0883133141,-0.0114551997174,-130.702633635,0.0114551997174,235,0.285537803754,1.18005103436,-7.66383522269
-45.498865544,0.0,0.788599204327,0.00666428821926,26.9550538477,-6.18267911917e-17,60,0.394638067318,0.154671854581,-60.9252272311,-0.0131984998867,-115.820419785,0.0131984998867,236,0.282446344157,1.16727486235,-3.47289156734
-50.9705999683,0.0,0.770580796962,0.00974254540315,26.1330156676,2.14341905343e-17,57,0.430914565892,0.150884939531,-67.5291449992,-0.0107924393079,-123.818348338,0.0107924393079,237,0.281378766534,1.16286285084,-11.2106727373
