AverageAbsY,MinReturn,AverageQLoss,StdEsReturn,Epoch,AverageEsReturn,MaxReturn,QFunRegParamNorm,MinEsReturn,PolicyRegParamNorm,AverageDiscountedReturn,AverageAction,StdReturn,AveragePolicySurr,MaxEsReturn,AverageAbsQ,AverageQ,AverageReturn,AverageAbsQYDiff,AverageY
0.520745462394,-321.304404327,0.0244582196071,143.744648993,29,-280.226867847,-19.4097368211,15.9542166157,-508.615960406,9.85218825274,-109.694400692,0.527000890104,50.0309782344,0.503058416979,-139.070582643,0.520013716994,-0.520013716994,-167.701198908,0.065051102847,-0.520745462394
0.533301201577,-475.3177555,0.022984899429,166.142578738,30,-252.241420073,-12.2781759305,16.1466724264,-726.292802254,9.90562397346,-121.624337944,0.547856259485,77.6830287583,0.515622528211,-144.289503802,0.533112131737,-0.533112131737,-188.165875322,0.0630475011931,-0.533301201577
0.547847907603,-1146.63082241,0.0239038096942,97.3726217211,31,-250.716197309,-18.0884652573,16.3740807387,-439.42432732,9.96075565212,-211.835906409,0.740177625483,180.752299644,0.531193215778,-125.73719785,0.547323306002,-0.547323306002,-338.137122501,0.06382176643,-0.547847907603
0.561147483879,-632.185701205,0.0218706386227,210.753114807,32,-304.979603697,-14.700257008,16.5291746874,-800.267436732,10.0185962641,-139.219397171,0.68571068926,77.3481409923,0.545844231745,-159.130447251,0.56078810199,-0.560787564479,-217.149324074,0.0617287342985,-0.561147483879
0.577087247918,-534.79552959,0.0215009426064,138.440849039,33,-254.624442566,-8.40085949411,16.7492575808,-612.481217453,10.0725542453,-133.243781521,0.747639533322,93.9035769793,0.56151579988,-100.817293,0.576491051157,-0.576491051157,-207.539119304,0.0614215750284,-0.577087247918
0.590160451714,-223.916014275,0.0211113864802,102.576673973,34,-232.190975978,-13.7477449733,16.9500246979,-507.620476336,10.1163026215,-111.211087557,0.698590377656,47.0846349141,0.574601560896,-132.366987748,0.589706921356,-0.589706921356,-174.196342984,0.0605395913205,-0.590160451714
0.602392423694,-362.145953763,0.0193344827552,103.758249638,35,-233.896873827,-23.8632228954,17.1441362174,-429.884168651,10.1620801399,-119.330840625,0.729918223564,43.0431805812,0.586216045625,-125.669868074,0.601940021051,-0.601940021051,-183.739538756,0.059154072,-0.602392423694
0.617986051912,-634.6193675,0.0205132430094,127.791661729,36,-257.52897781,-23.8369680352,17.3722372657,-516.433255308,10.2159128241,-176.999874366,0.784077561795,152.384379127,0.59949261801,-91.5044508733,0.617442578421,-0.617442578421,-289.401955399,0.0601331593139,-0.617986051912
0.628219549421,-729.20329962,0.0204599780922,151.953062546,37,-261.263139872,-25.2231711385,17.5496010156,-607.122055092,10.2636803993,-187.496479969,0.796885687794,159.041766814,0.610074674754,-150.114708301,0.627797061544,-0.627794996842,-306.02617505,0.0617552339593,-0.628219549421
0.642024457,-830.925908118,0.0200410041971,172.860295758,38,-290.302419068,-6.36168372732,17.7193784249,-708.819298287,10.3076556666,-164.180205387,0.782684867214,158.245259634,0.624180867843,-148.16847191,0.641597489825,-0.641597489825,-267.545965748,0.061869464203,-0.642024457
0.654271627963,-416.944714727,0.0193056092751,96.7732484814,39,-229.513363575,-7.87476472281,17.9731419434,-492.533148948,10.3383738296,-129.285006648,0.771370506773,52.8670481137,0.636022746922,-163.468077844,0.653711415049,-0.653711415049,-202.265114708,0.0622449143945,-0.654271627963
0.665323391913,-385.988318965,0.0197258345691,113.699216039,40,-230.717210534,-5.79021157725,18.1801223909,-413.090422381,10.3710979494,-102.134205043,0.820832820611,44.7300122302,0.647421716562,-41.2494257083,0.665042619177,-0.665042619177,-155.558098981,0.0628205275272,-0.665323391913
0.673702227906,-263.856696298,0.0180535777139,70.4297391733,41,-199.288587819,-11.5658237057,18.3655216502,-400.760827468,10.3892212669,-108.535321321,0.836221121317,37.6308855195,0.655954875285,-139.629097122,0.673418258206,-0.673418258206,-164.908044133,0.061658553126,-0.673702227906
0.682946323563,-812.24356488,0.0184599812329,73.2178336399,42,-191.264459014,-25.9626288176,18.5512389518,-398.076884949,10.4293264489,-179.867453675,0.834328391949,156.667676965,0.664878285133,-112.941005308,0.682438754958,-0.682438754958,-289.503658466,0.0622313693967,-0.682946323563
0.691499572872,-315.922423458,0.0176379600627,109.5490319,43,-226.268871456,-7.66803774123,18.7215943315,-498.743305936,10.4566623081,-110.088044673,0.860466732874,40.9481466983,0.675172565589,-100.927879069,0.691271652735,-0.691271652735,-171.441878317,0.0617384039699,-0.691499572872
0.701025694584,-288.322954338,0.0187246536935,31.2500611739,44,-171.39111914,-13.378975889,18.8881915324,-211.518127801,10.4871253123,-105.198808393,0.88351447627,38.8559989325,0.683891618053,-102.667672636,0.700681735137,-0.700681735137,-155.187025825,0.0631191411877,-0.701025694584
0.711879747077,-211.714798062,0.0189597239809,69.551835213,45,-189.686488414,-9.61255731615,19.0920718939,-389.762456778,10.5252560514,-107.055837039,0.815555339347,41.904182194,0.694077514571,-123.546894917,0.711555290699,-0.711555290699,-166.448207535,0.0645386067708,-0.711879747077
0.718317361321,-266.656298108,0.0180609162941,160.842309359,46,-274.038175392,-10.865870646,19.2705018192,-611.322895217,10.5626297544,-103.668895107,0.899623792087,42.3952934029,0.700092386602,-77.0467186419,0.718026159473,-0.718026159473,-155.315730334,0.0638988479531,-0.718317361321
0.726125355423,-400.993956543,0.0175834802978,42.2710883308,47,-206.973877586,-5.13019727951,19.4760264421,-301.294617158,10.5860024197,-97.5861298617,0.889031976959,48.6128021303,0.706735154363,-146.355566894,0.725884951232,-0.725884951232,-142.988290015,0.0636676290356,-0.726125355423
0.732423544785,-260.447044732,0.0175294225641,49.0220155472,48,-155.734519516,-10.3440850101,19.6528990417,-210.152667074,10.6201348688,-108.968093456,0.863672246606,36.5435940744,0.713550187316,-17.4037625208,0.732236527858,-0.732236439766,-166.310801069,0.0638988596623,-0.732423544785
0.740125473986,-433.508813218,0.0183272085136,41.3100353178,49,-169.70981047,-7.36359638611,19.8158789723,-220.418950617,10.640911194,-111.701271359,0.893812489136,59.6432331498,0.72179879684,-67.8111616702,0.739820273988,-0.739819401166,-162.03778172,0.065787320847,-0.740124164738
0.74426627757,-717.312792566,0.0178554038498,48.3811914232,50,-151.10768419,-30.0470009148,19.946110118,-193.214603102,10.6689474002,-185.847298815,0.801736722207,146.089998393,0.726212182165,-18.1546345671,0.744022920106,-0.744022920106,-307.349027986,0.0658250333981,-0.74426627757
0.750837495483,-726.093851875,0.0165771706581,29.9388354252,51,-174.556433929,-7.97634229482,20.1285443168,-222.579713801,10.6935003092,-158.77343476,0.810619919893,155.726125864,0.732904698859,-129.664371848,0.750686511852,-0.750686511852,-263.184481371,0.0640189352742,-0.750837495483
0.757357669844,-210.009475743,0.0176770642599,96.6745938753,52,-260.056883738,-31.1272582674,20.3154770575,-503.357335319,10.729180817,-109.561151014,0.904627761199,38.1472467941,0.738048562629,-143.545897435,0.757134760228,-0.757133553724,-168.497056944,0.0655169074588,-0.757357669844
0.762001827027,-225.580197299,0.0176466122703,64.3496328251,53,-206.720707639,-9.5786415818,20.4500143458,-314.301910733,10.7608517639,-105.715197949,0.850441020445,43.9759300183,0.742069055334,-129.236831073,0.762010758955,-0.762010758955,-162.538559509,0.065538747011,-0.762001827027
0.765861484771,-262.765238684,0.0174319868895,20.2598660587,54,-177.929278189,-16.0104648582,20.6243545082,-205.47709135,10.7904312988,-105.024079349,0.7774694099,38.6119766791,0.744763242122,-134.014083255,0.765632664753,-0.765632664753,-158.557089959,0.0661421167519,-0.765861484771
0.769765352548,-360.096580676,0.0170746751547,22.2953152428,55,-172.278928581,-1.80555337359,20.7704659183,-197.784926729,10.8228956149,-105.731884099,0.788541052242,48.0728212513,0.75018410087,-124.918105502,0.769594131714,-0.769590100174,-157.62568881,0.0645005369789,-0.769765352548
0.773555394515,-303.395582594,0.0165464694642,68.1468667158,56,-175.971519388,-8.70209559293,20.8968155593,-366.128547818,10.8443324302,-101.035076807,0.782133486039,40.5670615507,0.75406360374,-126.221497175,0.773396840625,-0.773396840625,-153.427901959,0.0644908805346,-0.773555394515
0.776826194655,-216.367559589,0.0151508878872,101.420324953,57,-208.228436943,-11.3991736627,21.0846951903,-462.359416905,10.8699641442,-104.945398842,0.829169618475,43.3480591289,0.757693141197,-93.8273183013,0.77669987947,-0.77669987947,-160.552867361,0.0622056490071,-0.776826194655
0.7769792514,-310.71003075,0.0153589520705,33.6165801977,58,-170.889219338,-13.0649181909,21.2368641186,-215.487710537,10.897512671,-101.51161804,0.808758540131,47.0100596069,0.757384278764,-107.19759145,0.776861347203,-0.776861347203,-153.758932916,0.0630165908344,-0.7769792514
0.780396745621,-370.342290142,0.0165661844362,33.9368299207,59,-161.781185036,-7.1662532955,21.3753440934,-214.379354308,10.9348344542,-111.172114231,0.758488973744,48.6161496554,0.760377163168,-104.646443749,0.780392491423,-0.780392491423,-167.78615217,0.0647912583564,-0.780396745621
0.778285355443,-257.153987389,0.0152169715613,51.4150628962,60,-195.337066974,-3.80240061276,21.5184980511,-290.62462513,10.9628566145,-98.2808183521,0.774874638757,46.3033893822,0.757188508015,-148.460303663,0.778211496155,-0.778211496155,-149.902855014,0.0646301818678,-0.778285355443
0.777599924369,-436.638005244,0.0148497843509,85.056440596,61,-167.723745333,-28.4371285023,21.6424643112,-384.058946653,10.9956727659,-122.492690011,0.779501226649,46.8179874544,0.755578849602,-33.1496367124,0.777659196288,-0.777659196288,-186.433165885,0.0649250049997,-0.777599924369
0.779164881903,-257.555974227,0.0154933701562,26.0728081097,62,-174.829437085,-2.9047849324,21.7690398535,-220.913691594,11.0166785015,-103.628796064,0.714140213154,41.9593699268,0.756352387563,-130.709930749,0.779123703614,-0.779123703614,-155.118044424,0.066572082793,-0.779164881903
0.7786107564,-256.318785629,0.0159374875909,143.959155791,63,-206.219247807,-27.3618437674,21.916613907,-626.335283102,11.0342021263,-104.12323312,0.703463776298,42.2506373462,0.755588759826,-106.465244016,0.778522459042,-0.778522459042,-155.336746095,0.0661884584968,-0.7786107564
0.779540103514,-291.781601932,0.0155791860688,158.761639517,64,-212.867557968,-49.9356834742,22.0597765559,-687.34114738,11.0555115831,-119.2269627,0.752067629966,36.4142303451,0.756350866233,-59.4997086605,0.779476050993,-0.779476050993,-180.93375871,0.0656369866861,-0.779540103514
0.775147173703,-231.851252247,0.0158806919423,60.8830973253,65,-190.832200583,-32.3754185604,22.2098983535,-365.221470683,11.0815511601,-111.285065983,0.73643428136,28.4053842844,0.752300704287,-139.203744642,0.775121677652,-0.775121677652,-170.194272697,0.0668276966772,-0.775147173703
0.775058226706,-283.177851927,0.0176127022596,123.077603138,66,-212.778850664,-41.8276574951,22.3518808362,-494.254841965,11.1109165369,-113.575973347,0.759700246212,32.4909635702,0.752956457807,-115.096953201,0.775168123569,-0.775168123569,-173.568468143,0.0691838216553,-0.775058226706
0.771391594541,-684.627279702,0.0153825453556,47.0694631475,67,-195.107454128,-29.1049184219,22.4940637632,-291.935614449,11.1321142272,-141.378035834,0.786312498962,98.5756500118,0.749189932463,-159.269032507,0.771364141139,-0.771364141139,-211.43437222,0.0663199196452,-0.771390713462
0.768641848334,-300.99522261,0.0160155740678,58.4804300296,68,-183.752000928,-38.9807005854,22.6101416306,-300.0479257,11.1594389228,-110.368348235,0.743218614052,31.9747598013,0.747103044229,-62.5584235828,0.768659708758,-0.768659708758,-167.239978299,0.0665702785007,-0.768641848334
0.766675201876,-467.822545215,0.0157541212354,87.5695542008,69,-187.355009336,-33.2786069785,22.7107189655,-391.687408752,11.1806951414,-111.902573735,0.758323314276,52.8855450491,0.744306293359,-38.5593137516,0.766684307279,-0.766684307279,-169.484793773,0.0665623057922,-0.766675201876
0.766507167071,-253.270268038,0.0150181506802,75.2012421793,70,-159.170948065,-1.00286382651,22.8463013393,-373.375750528,11.2084715437,-102.635531421,0.747481419647,40.9059587383,0.744227219403,-69.723458296,0.766661231095,-0.76665568542,-155.419611446,0.0652365738314,-0.766507167071
0.765170102846,-249.444462555,0.01576794351,76.892604179,71,-213.080779216,-29.7000340842,22.9695689708,-386.481876128,11.2350096737,-100.17935549,0.727757555269,29.9261124553,0.745420331319,-91.865401143,0.765085971386,-0.765085971386,-152.071943537,0.0646992821071,-0.765170102846
0.764876202974,-213.169628539,0.0135088236731,65.5180832409,72,-193.345836246,-27.4400752987,23.0726722688,-349.386350957,11.2533939987,-94.5027232753,0.775543677361,39.3066928419,0.745188160056,-129.388361336,0.764779584812,-0.764779584812,-144.457107057,0.0615128791087,-0.764876202974
0.765698872456,-223.842180508,0.0142835610639,135.926443402,73,-210.149746832,-31.8639310412,23.1710295983,-572.150452954,11.2858190227,-99.1643492704,0.785706997981,41.746012046,0.744698081344,-69.8028153304,0.765518386308,-0.765518386308,-150.49955253,0.0612198973983,-0.765698872456
0.763106188645,-254.842684063,0.014432973731,51.0929397698,74,-159.689059718,-34.9819217498,23.2621205463,-265.965949461,11.3074972293,-104.475854286,0.766144249082,40.8475951607,0.744983482739,-39.0310513495,0.763245962867,-0.763245962867,-159.134182759,0.0607524796113,-0.763106188645
0.763064715489,-256.486196395,0.0138526038078,98.7153300451,75,-225.17917235,-6.69518961219,23.3737111353,-471.381524599,11.3324421931,-101.221522401,0.76090961615,36.3659210277,0.74315518608,-137.400222685,0.763283953605,-0.763283953605,-154.606686409,0.0601239786719,-0.763064715489
0.762497325674,-253.791776818,0.0140090383896,68.4312359501,76,-188.419368806,-19.4491165999,23.4842165271,-388.898714726,11.3462447742,-104.829756643,0.747366921799,25.33856304,0.744247323178,-140.595759032,0.762453676058,-0.762449020239,-159.813071276,0.0588043597014,-0.762497325674
0.761920299381,-202.191370995,0.0130509492389,101.777608243,77,-208.85356067,-16.8294194934,23.5627220205,-420.10599521,11.3692289334,-96.712756642,0.77814404588,33.9152893317,0.743380572114,-29.8327622162,0.761970539882,-0.761970539882,-147.828324784,0.0570173951664,-0.761920299381
0.763564450387,-496.904986365,0.0141147019579,57.0966497493,78,-140.582215764,-27.3163966746,23.6587381954,-232.318399289,11.3870253242,-152.504562616,0.803368049983,107.985253375,0.745370185709,-19.6220844584,0.763468714248,-0.763468714248,-240.463029756,0.0563924676894,-0.763564450387
0.767016275983,-342.951379915,0.0132002942952,59.5908919081,79,-183.142341608,-13.7625096396,23.7806534612,-359.291901691,11.4128855393,-101.06540572,0.734978602789,39.5124350771,0.748536819294,-141.720556864,0.767171195828,-0.767171195828,-153.722526525,0.0555361096196,-0.767016275983
0.767912219795,-399.030088709,0.013774980284,125.977625629,80,-221.051176338,-22.2792411153,23.8682506765,-577.279174421,11.4338076947,-133.940582558,0.774707551236,75.0350851729,0.749782589395,-136.440735229,0.767937782237,-0.767937782237,-218.199987282,0.0558989327172,-0.767912219795
0.770394742364,-496.10044877,0.0130656215339,38.4802259794,81,-192.12593134,-9.45654684651,23.9756370327,-300.667112896,11.4574411095,-132.032337682,0.763050879702,98.0915634723,0.753137127439,-166.086613972,0.770583644908,-0.770583644908,-215.06103632,0.0554253714595,-0.770394742364
0.771175174382,-169.576955322,0.0131717291775,31.9238653009,82,-178.101474304,-21.8986590275,24.072881766,-270.295470677,11.4865492054,-93.5787139919,0.810267042007,30.9087677049,0.752886784199,-154.412393515,0.771204944064,-0.771204944064,-142.079555014,0.0542676659616,-0.771175174382
0.772554709287,-576.79738628,0.0127901712487,44.6638392138,83,-155.311881048,-19.1110845335,24.1734068324,-188.431715055,11.506414058,-123.58360987,0.797219572456,89.9658700859,0.754013345144,-33.4208964684,0.772474369555,-0.772473254715,-198.717004273,0.0530238292358,-0.772554709287
0.771558789218,-492.887210477,0.0121848922797,79.1770136362,84,-177.816437069,-18.8411406459,24.2582327035,-374.538824892,11.5231867313,-127.279500781,0.789656242458,67.8816069184,0.754014173417,-74.9517565474,0.771569781758,-0.771569781758,-196.693219942,0.0508369337532,-0.771558789218
0.772095558404,-406.74817516,0.0108254597342,54.8615147407,85,-175.419950736,-122.33895791,24.3754850031,-278.502647862,11.5467950334,-131.479701427,0.800962241274,48.940974459,0.75351025517,-107.86170071,0.772198401185,-0.772198401185,-211.565173377,0.0489089537444,-0.772095558404
0.772575415911,-272.878930303,0.0116746184332,108.892914942,86,-223.64256711,-20.9649396164,24.4739908473,-477.412783426,11.5676258803,-106.395844748,0.753097916124,33.2442324853,0.75350665031,-134.585185395,0.772586701822,-0.772558944091,-163.497390087,0.0479965078302,-0.772575415911
0.77316732063,-405.088621692,0.01030386561,27.1040920246,87,-183.218390591,-27.8371398894,24.5874252486,-241.72636418,11.5843741137,-128.130942305,0.783127158974,49.3563723078,0.755730938875,-126.256789392,0.773342750755,-0.773342750755,-202.771971981,0.0448541956843,-0.77316732063
0.774619890969,-423.216767185,0.01062475597,101.517222528,88,-212.522787298,-22.251084724,24.6784393849,-395.236571637,11.6043286513,-134.344793257,0.817315821801,70.6778172727,0.758950429419,-34.6820491089,0.77459748322,-0.77459748322,-220.555694375,0.0436617787686,-0.774619890969
0.776370339883,-388.506697166,0.0100813738059,63.5938868522,89,-186.055639201,-10.0097932078,24.7956935306,-352.848567076,11.6242530046,-118.378084922,0.76897527537,70.0534398117,0.762441668664,-84.1145281742,0.776432367936,-0.776432367936,-189.115895654,0.0413296566861,-0.776370339883
0.781587149448,-393.789747641,0.0101461806596,56.6324294197,90,-160.864986502,-27.8300927108,24.843092373,-268.445841892,11.6484555627,-122.58037685,0.757025294082,67.4747977923,0.768069763023,-17.9290824421,0.781545493041,-0.781545493041,-192.521953624,0.0402658089935,-0.781587149448
0.785490339771,-347.758739366,0.00913630853591,45.1303936519,91,-163.48827994,-27.6922383588,24.9356800343,-274.342385653,11.6673645179,-109.770322687,0.764817783976,31.8579705004,0.773462419436,-84.6432663773,0.785490660121,-0.785490660121,-168.53232136,0.0373218278216,-0.785490339771
0.790831412145,-281.254351359,0.0101117874136,101.424785253,92,-200.099439755,-27.5257056515,25.0580714919,-490.687233777,11.6904052429,-113.144152009,0.748983097114,31.0921580265,0.777636811974,-112.147878968,0.790880106437,-0.790880106437,-175.625520106,0.0385050573081,-0.790831412145
0.797391070812,-276.950888262,0.0105414167953,60.376222612,93,-168.632421292,-53.6447555671,25.1611308633,-295.215746656,11.7125425562,-113.671333084,0.747289472951,23.346095523,0.783842404267,-50.0762057987,0.797207935432,-0.797207935432,-176.258578677,0.038271857999,-0.797391070812
0.801172696816,-486.434761786,0.0106787631486,32.0620116694,94,-181.816139229,-26.8577782484,25.2697171669,-257.952413073,11.7290358563,-122.569324796,0.774158978582,69.240598667,0.787229515859,-124.44480376,0.800958352149,-0.800958352149,-193.738098285,0.0384079849923,-0.801172696816
0.80621913614,-388.140782569,0.0101415477536,80.4811593218,95,-175.921264672,-4.69267514803,25.347899753,-359.472460007,11.7492876471,-114.222099032,0.774078805556,61.924479606,0.793520561794,-40.5309491018,0.806157947174,-0.806157947174,-179.446107099,0.0379013617981,-0.80621913614
0.809572905869,-264.515262171,0.0104721778725,96.8283018275,96,-178.363776118,-25.4971496799,25.43312037,-391.211077024,11.7666665757,-100.950822275,0.762374867397,33.3150261125,0.796867930817,-26.782394165,0.809381408998,-0.809381408998,-155.515888411,0.0376722585384,-0.809572905869
0.814982924568,-182.642585081,0.00905726820719,105.847095362,97,-216.690637678,-20.0304776183,25.5267430535,-480.653525818,11.7861269518,-98.3397316462,0.801047010595,25.8360116442,0.803291747002,-90.6438784698,0.81492462731,-0.814921998845,-150.740088459,0.036174029945,-0.814982924568
0.82047382671,-260.255026269,0.0100414419846,42.0229640755,98,-167.760318123,-15.7059041111,25.6176804025,-275.501768939,11.8089488456,-95.3738027129,0.808511592157,35.4642366944,0.808320624891,-121.041023924,0.820378372963,-0.820378372963,-145.815517814,0.0372985765321,-0.82047382671
0.826017898171,-397.302918905,0.0101563222514,83.4601640048,99,-192.855631834,-29.7490005839,25.7368294153,-307.550997429,11.8260754104,-115.304797635,0.778989213537,64.339453486,0.813616546784,-14.8908018647,0.825825982932,-0.825825982932,-181.414548028,0.0381911476529,-0.826017898171
0.82756289158,-263.891975276,0.00928204462124,114.263167074,100,-213.743141143,-20.0048036424,25.8119368141,-496.734155702,11.8425802525,-98.5938737299,0.814177855571,34.1439923224,0.814297472283,-128.839655869,0.827425751529,-0.827425751529,-150.348103596,0.0367295853373,-0.82756289158
0.833067321751,-482.001926645,0.00983425146667,109.948846503,101,-275.424822361,-6.60387013238,25.9233205534,-465.712654928,11.8541668315,-117.872401511,0.790140204985,85.3313375354,0.820771398405,-129.022061589,0.833024531357,-0.833024531357,-187.648197622,0.0376198055117,-0.833067321751
0.837772205072,-278.928778082,0.00937011637014,18.4860304235,102,-159.721567862,-18.4036798451,26.0135341606,-180.05542577,11.8753821327,-104.411494561,0.78147291069,38.9330559817,0.824117501048,-112.577848709,0.837730639861,-0.837730639861,-160.585136488,0.0373153234166,-0.837772205072
0.840179361886,-302.364747623,0.0098301373532,64.7212516064,103,-161.395187418,-21.9577167444,26.1005628911,-288.633492925,11.8896296222,-122.670294743,0.812967687272,43.4251019227,0.826429708945,-21.5555718078,0.839958898722,-0.839958898722,-193.866088275,0.0380499989463,-0.840179361886
0.84445764098,-280.774556113,0.00894399827348,104.59988696,104,-177.481274991,-14.7208458467,26.1766310324,-378.762739773,11.9033801041,-102.260333883,0.786881465942,36.5988433337,0.83194635802,-7.85218105393,0.844535227206,-0.844535227206,-157.744985886,0.0369729825908,-0.84445764098
0.846476924297,-373.369309581,0.00949881230723,36.6134581173,105,-165.930569741,-10.5427854975,26.2663690128,-272.056517865,11.9196339197,-107.72357038,0.799781735125,58.2213867539,0.833464933294,-135.417595354,0.846341331593,-0.846341331593,-168.220591954,0.0371156812443,-0.846476924297
0.84711401071,-200.659902324,0.00848584050078,117.366307383,106,-200.122442033,-22.2320967991,26.3311831168,-486.426483747,11.938525622,-93.0352372338,0.839231733192,30.529495767,0.834422672989,-35.5261010223,0.847011313095,-0.847011313095,-142.932782136,0.0352525180618,-0.84711401071
0.850219880376,-266.594555413,0.00867219960937,69.8159003366,107,-132.59308818,-3.24234500567,26.4026890488,-294.495433246,11.9548387572,-95.5155395085,0.838855176094,40.2339696944,0.837982373036,-26.2343404831,0.850069559429,-0.850069559429,-145.831705936,0.0350894765701,-0.850219880376
