LossAfter,ExplainedVariance,AverageDiscountedReturn,MaxReturn,LossBefore,StdReturn,Iteration,AveragePolicyStd,Entropy,MinReturn,dLoss,AbsLearnSignal,AverageReturn,MeanKL,Perplexity,NumTrajs,MeanKLBefore
-3.8764675471e-17,0.897151356046,-14.0478011772,-91.8664108523,-3.8764675471e-17,37.3011261743,124,0.821796024454,1.22267547305,-304.3764825,0.0,0.753411890017,-193.722242494,0.0,3.39626219695,42,0.0
-0.0159540383696,0.906160546799,-13.2433338297,-34.0673172355,-5.2790016367e-18,53.3861261243,125,0.821796024454,1.22267547305,-305.977368845,0.0159540383696,0.787084236713,-173.46720424,0.00951417799239,3.39626219695,43,0.0
-2.72272247325e-17,0.912678183698,-13.1960746298,-27.9280728726,-2.72272247325e-17,59.295781736,126,0.813175742554,1.21213050591,-236.404568245,0.0,0.758498745691,-161.74896905,0.0,3.36063688766,45,0.0
4.4696710794e-17,0.904747626378,-13.1746727028,-30.2270166574,4.4696710794e-17,52.531220123,127,0.813175742554,1.21213050591,-224.797920166,0.0,0.752614860101,-164.917936578,0.0,3.36063688766,45,0.0
-6.00491090128e-17,0.906852888355,-12.5354973953,-7.4353692208,-6.00491090128e-17,66.7638010981,128,0.813175742554,1.21213050591,-304.907241162,0.0,0.765733119762,-153.644179328,0.0,3.36063688766,48,0.0
-0.0177575765098,0.908831832214,-13.0742680473,-18.4021640603,7.31881944255e-17,55.6074956299,129,0.813175742554,1.21213050591,-249.791470255,0.0177575765098,0.733002688633,-155.605949749,0.00982632478396,3.36063688766,47,0.0
-0.0201344295381,0.908494943599,-12.7120963889,-36.7741406823,5.38223919691e-17,67.7570628577,130,0.812655057065,1.21148998968,-311.093283566,0.0201344295381,0.762615309534,-154.925963679,0.00999344242983,3.35848503442,47,0.0
-0.0165047053058,0.910895496261,-12.2308984291,-50.2407796496,4.0742129344e-17,53.1600171242,131,0.792917513267,1.18690245187,-253.498698423,0.0165047053058,0.76809788799,-164.340903697,0.00907962288033,3.27691506831,44,0.0
-0.0180466944594,0.902409953945,-13.5729105783,-43.5392195249,8.8509981166e-18,62.4018274955,132,0.784329873377,1.17601294294,-283.50321798,0.0180466944594,0.716908614671,-156.417884954,0.00972156300966,3.24142465968,49,0.0
3.41357006107e-17,0.899827174398,-12.2111930303,-7.5501906462,3.41357006107e-17,60.5583729824,133,0.789317882388,1.18235238669,-227.658760306,0.0,0.770669632622,-149.115303015,0.0,3.26203876091,48,0.0
-0.0178468240388,0.905800829956,-13.5548598682,-33.728672343,-4.84924999262e-17,59.4504367029,134,0.789317882388,1.18235238669,-312.686620001,0.0178468240388,0.745162980228,-169.013979984,0.00986653563642,3.26203876091,46,0.0
-0.0205919242391,0.914345768162,-12.88517058,-18.9961151337,2.22381971132e-17,63.88650408,135,0.784341293571,1.17602750328,-245.15412149,0.0205919242391,0.769369796606,-151.069827218,0.00955711606361,3.24147185627,51,0.0
-0.0179512633984,0.911206634877,-13.2774881033,-36.8224894489,4.18744168097e-18,65.3126229154,136,0.782467228139,1.17363529479,-308.970197024,0.0179512633984,0.737270257707,-161.558080754,0.00987902304133,3.2337268473,46,0.0
2.15876699233e-17,0.919736092324,-13.7344426382,-11.7371815481,2.15876699233e-17,61.0069779475,137,0.777830367904,1.16769171851,-237.591733511,0.0,0.759440430573,-160.238465985,0.0,3.21456394963,49,0.0
-8.5422831981e-18,0.912410666708,-12.6189146031,-10.6542723435,-8.5422831981e-18,67.6731588164,138,0.777830367904,1.16769171851,-270.602808591,0.0,0.762911853139,-139.039857148,0.0,3.21456394963,52,0.0
-0.0187127382348,0.917795696081,-12.6337116324,-27.429476706,-3.661256575e-17,69.9046139358,139,0.777830367904,1.16769171851,-286.4128156,0.0187127382348,0.749595739796,-156.502722654,0.00994026935525,3.21456394963,47,0.0
1.7080354225e-18,0.928690065425,-12.8346227659,-6.67831482958,1.7080354225e-18,69.4136216576,140,0.771172179994,1.15909492321,-291.861033617,0.0,0.747111904717,-148.310217906,0.0,3.18704744769,50,0.0
9.93488165213e-18,0.92170581436,-13.4251687528,-2.91145450666,9.93488165213e-18,58.6412930367,141,0.771172179994,1.15909492321,-281.853828483,0.0,0.746643814564,-163.181467996,0.0,3.18704744769,47,0.0
-5.68562877962e-17,0.899814374544,-12.752630597,-18.2780948973,-5.68562877962e-17,53.8672374394,142,0.771172179994,1.15909492321,-223.003263924,0.0,0.742036661924,-155.518328948,0.0,3.18704744769,45,0.0
2.31660709863e-17,0.917462536453,-12.4530048056,-6.67378496313,2.31660709863e-17,51.9690611743,143,0.771172179994,1.15909492321,-237.055982281,0.0,0.752043965688,-161.62101726,0.0,3.18704744769,46,0.0
1.59340077128e-17,0.916874946985,-13.310054375,-24.9701296849,1.59340077128e-17,58.6328969805,144,0.771172179994,1.15909492321,-246.934779979,0.0,0.753191588812,-151.661814192,0.0,3.18704744769,51,0.0
-3.09469832648e-18,0.919207303697,-13.0042796472,-22.6239993623,-3.09469832648e-18,64.6761962716,145,0.771172179994,1.15909492321,-275.87668314,0.0,0.753483717368,-147.434358935,0.0,3.18704744769,52,0.0
-6.60117691997e-17,0.914725172155,-12.510894549,-7.32355831264,-6.60117691997e-17,65.8582032028,146,0.771172179994,1.15909492321,-227.080805149,0.0,0.739771563961,-146.879474592,0.0,3.18704744769,49,0.0
-1.3276209562e-18,0.909292232792,-13.6326062392,-5.20641923026,-1.3276209562e-18,59.3595783015,147,0.771172179994,1.15909492321,-237.611530424,0.0,0.761161619984,-159.586174497,0.0,3.18704744769,48,0.0
1.8864359239e-17,0.922211287306,-13.7503678456,-41.5781155654,1.8864359239e-17,58.4778861658,148,0.771172179994,1.15909492321,-303.915806146,0.0,0.770701329825,-172.910859519,0.0,3.18704744769,46,0.0
-2.83110986265e-17,0.92208783782,-12.5530217241,-11.5244154488,-2.83110986265e-17,62.7846688818,149,0.771172179994,1.15909492321,-217.722063616,0.0,0.740366397011,-142.909243313,0.0,3.18704744769,52,0.0
-0.0153296586811,0.915546118415,-13.6801479223,-24.8856251108,2.42190446621e-18,59.7528177123,150,0.771172179994,1.15909492321,-226.950256841,0.0153296586811,0.756587082646,-152.349648091,0.00969974043767,3.18704744769,49,0.0
-0.0148409945108,0.915803724646,-13.3572602621,-26.6665982098,-4.9232857965e-17,63.3775074364,151,0.769465285819,1.15687909384,-283.560883305,0.0148409945108,0.761886668582,-167.925219596,0.00963656698597,3.17999331261,46,0.0
-0.0204067543005,0.916718973592,-13.3359423008,-17.6682516439,-6.75378753449e-17,56.4127041661,152,0.768202346519,1.1552364247,-223.423772279,0.0204067543005,0.771343556734,-153.46632613,0.00987501335206,3.17477392377,46,0.0
1.79014842977e-17,0.931097407786,-12.5678550173,-9.50896713028,1.79014842977e-17,66.0004118138,153,0.769613573464,1.15707179046,-275.07550074,0.0,0.763870401567,-154.742368578,0.0,3.18060614561,47,0.0
-1.44064329566e-17,0.918222770051,-12.9920970224,-29.357316751,-1.44064329566e-17,56.7837204074,154,0.769613573464,1.15707179046,-288.966013669,0.0,0.745850261931,-161.645256342,0.0,3.18060614561,46,0.0
-1.23915215007e-16,0.931588642406,-13.8166331003,-28.1621878974,-1.23915215007e-16,63.5379414186,155,0.769613573464,1.15707179046,-311.187523533,0.0,0.74570862565,-163.941478953,0.0,3.18060614561,47,0.0
7.33268631724e-18,0.911359288146,-13.1268969986,-6.68493966456,7.33268631724e-18,55.1036771827,156,0.769613573464,1.15707179046,-231.155076058,0.0,0.750446275293,-163.948572894,0.0,3.18060614561,47,0.0
-8.81411134714e-17,0.926669805596,-12.4022921263,-8.98084194452,-8.81411134714e-17,65.2878926792,157,0.769613573464,1.15707179046,-306.030189178,0.0,0.741831482977,-154.956607155,0.0,3.18060614561,46,0.0
-3.25976909604e-17,0.924459175218,-12.9671499492,-6.90252080615,-3.25976909604e-17,70.9107985724,158,0.769613573464,1.15707179046,-281.764881425,0.0,0.751690724242,-143.944351225,0.0,3.18060614561,52,0.0
-0.0137841813153,0.931096102908,-13.5779849672,-30.0687653692,-7.35726584902e-17,58.7563663666,159,0.769613573464,1.15707179046,-236.261197345,0.0137841813153,0.754092429815,-140.472463833,0.00940237624795,3.18060614561,52,0.0
3.13139827458e-17,0.92001142298,-13.327724977,-38.6854889502,3.13139827458e-17,52.9538539343,160,0.769499410558,1.15692344149,-267.517359142,0.0,0.74250757969,-157.573418562,0.0,3.18013434099,48,0.0
1.51343835198e-17,0.920429080008,-14.1091243248,-42.0637779954,1.51343835198e-17,60.815478407,161,0.769499410558,1.15692344149,-279.790807337,0.0,0.761445473732,-160.29499849,0.0,3.18013434099,48,0.0
-0.0172026283543,0.925655844385,-13.8276648794,-26.1246082735,-3.20330227686e-17,63.2162442443,162,0.769499410558,1.15692344149,-255.585521874,0.0172026283543,0.771821018595,-153.021225735,0.00992876072191,3.18013434099,50,0.0
-1.68858314546e-17,0.914883062031,-13.4201048235,-20.5023402205,-1.68858314546e-17,65.698348535,163,0.769800355504,1.15731445689,-282.250329772,0.0,0.759201302838,-169.054960493,0.0,3.18137806561,47,0.0
9.47284604857e-17,0.919380197291,-12.9922708793,-2.12988091914,9.47284604857e-17,66.6148596941,164,0.769800355504,1.15731445689,-280.228605011,0.0,0.756619181975,-158.42711342,0.0,3.18137806561,49,0.0
-0.0185545816355,0.917653412494,-13.0392570514,-9.83059555023,2.52646031298e-17,62.7689825154,165,0.769800355504,1.15731445689,-293.043094114,0.0185545816355,0.760281808829,-168.608066641,0.00930207936623,3.18137806561,47,0.0
2.25217445518e-17,0.932770528481,-13.4847266471,-9.6406179822,2.25217445518e-17,59.033355346,166,0.771858399346,1.15998436689,-243.822015538,0.0,0.774418323271,-146.946523954,0.0,3.18988340792,51,0.0
1.6187874905e-17,0.917967157745,-13.2578249823,-46.9926384771,1.6187874905e-17,55.4685725912,167,0.771858399346,1.15998436689,-283.324080964,0.0,0.747465017246,-159.48835074,0.0,3.18988340792,48,0.0
-1.28163642931e-16,0.905128904987,-12.7036445349,-61.1343311015,-1.28163642931e-16,52.5041256665,168,0.771858399346,1.15998436689,-228.541470356,0.0,0.733146011748,-165.226853013,0.0,3.18988340792,46,0.0
-5.31710702739e-18,0.911874651232,-13.2985623916,-2.90112926039,-5.31710702739e-18,66.9943992999,169,0.771858399346,1.15998436689,-257.429251433,0.0,0.769586591469,-145.159864158,0.0,3.18988340792,52,0.0
6.53072367427e-19,0.922687964671,-13.4514940553,-28.0337873486,6.53072367427e-19,62.7673042546,170,0.771858399346,1.15998436689,-274.915107567,0.0,0.74330109045,-160.605585372,0.0,3.18988340792,47,0.0
-0.0170800747394,0.921216993521,-12.5769150364,-17.3380037679,2.54391432679e-17,57.1335090288,171,0.771858399346,1.15998436689,-226.658259799,0.0170800747394,0.769479550617,-149.983007508,0.00964286644404,3.18988340792,47,0.0
-0.0163516147469,0.919316842488,-12.9474350823,-24.4956436227,7.3517382263e-18,63.8070177457,172,0.772895644228,1.1613272927,-283.584765349,0.0163516147469,0.733132163672,-142.771152283,0.00887768856088,3.19417006237,53,0.0
-4.07679411279e-17,0.924178730296,-13.3264765435,-42.7178008754,-4.07679411279e-17,60.4522765862,173,0.769814102869,1.15733231508,-235.382087279,0.0,0.761507962395,-147.935889235,0.0,3.18143487977,51,0.0
-0.0185579987947,0.91591855179,-13.6667412228,-38.4042711717,-5.41423831187e-17,64.644420754,174,0.769814102869,1.15733231508,-293.811553608,0.0185579987947,0.728942306887,-159.277293316,0.00948612694805,3.18143487977,49,0.0
2.73776215035e-17,0.911836714633,-13.5027330604,-41.201901298,2.73776215035e-17,59.9242260915,175,0.764250588557,1.1500789851,-223.698084596,0.0,0.782432852639,-141.373057594,0.0,3.15844236973,53,0.0
-3.1366895863e-17,0.925486291243,-13.5498248996,-8.00375400933,-3.1366895863e-17,56.5459924432,176,0.764250588557,1.1500789851,-267.118244891,0.0,0.751992079334,-154.840783961,0.0,3.15844236973,51,0.0
-0.0212629339637,0.921117736079,-13.2416173737,-7.07251810223,-4.9489882227e-18,60.6190742906,177,0.764250588557,1.1500789851,-284.36065428,0.0212629339637,0.753644764354,-149.760865653,0.0097365932831,3.15844236973,50,0.0
-0.0147035824996,0.925573794047,-12.8149289019,-9.47342882917,1.04452772805e-17,61.632145667,178,0.763670822955,1.14932009054,-274.594320215,0.0147035824996,0.734459274158,-147.202809446,0.00974721024446,3.15604635425,52,0.0
-0.0161571405989,0.920982598001,-12.8134612412,-15.1678460989,-2.29814524565e-17,65.7447209248,179,0.763675496268,1.14932621006,-262.004379564,0.0161571405989,0.738963207416,-151.04012855,0.00993362476266,3.1560656678,50,0.0
-0.0170516770399,0.918469889695,-13.6193935883,-28.7467315309,2.98969148646e-17,65.3198443428,180,0.762800017322,1.14817915066,-299.914932747,0.0170516770399,0.767530031012,-151.067557907,0.00899095863826,3.15244754851,53,0.0
9.36979431772e-17,0.923861173144,-13.2234817884,-10.9685448985,9.36979431772e-17,58.433897387,181,0.763385497391,1.14894639696,-273.274500508,0.0,0.758442129863,-150.470837933,0.0,3.15486718035,52,0.0
-0.0176616178286,0.931765676727,-13.1499013398,-37.7711501112,-7.27196081129e-18,67.1658841255,182,0.763385497391,1.14894639696,-280.119123849,0.0176616178286,0.754973974393,-141.07967285,0.00980094543227,3.15486718035,52,0.0
-2.22544080417e-17,0.927202018897,-13.4831906443,-25.7789402765,-2.22544080417e-17,67.4163031618,183,0.762888282509,1.14829485606,-303.032718341,0.0,0.725388564859,-147.194698251,0.0,3.15281232482,51,0.0
2.03299515216e-17,0.923192218398,-13.4222450993,-19.82826026,2.03299515216e-17,63.5147765954,184,0.762888282509,1.14829485606,-284.448878292,0.0,0.736251068406,-149.208499126,0.0,3.15281232482,54,0.0
1.8831420722e-17,0.924297051892,-13.8394898075,-27.7531168187,1.8831420722e-17,53.4840146834,185,0.762888282509,1.14829485606,-257.315145681,0.0,0.750135866811,-153.919881771,0.0,3.15281232482,49,0.0
-0.0173541820396,0.919734785341,-13.4296336379,-2.74404789825,5.99220822886e-18,62.0137299439,186,0.762888282509,1.14829485606,-273.170650056,0.0173541820396,0.732372044386,-151.463050235,0.00954093075581,3.15281232482,50,0.0
-1.589532352e-17,0.917431594212,-12.5750216056,-44.3139291879,-1.589532352e-17,56.7029787212,187,0.762044164293,1.14718776662,-216.549176832,0.0,0.751591426903,-137.258166211,0.0,3.149323811,53,0.0
4.18703263927e-17,0.920542518805,-13.8343543576,-30.0424414218,4.18703263927e-17,65.790579171,188,0.762044164293,1.14718776662,-298.778458895,0.0,0.741886006817,-160.035987246,0.0,3.149323811,50,0.0
4.73245483304e-17,0.922489841107,-13.7654723747,-31.961338036,4.73245483304e-17,54.3164765714,189,0.762044164293,1.14718776662,-234.103947589,0.0,0.74108533494,-149.792391607,0.0,3.149323811,53,0.0
5.2770709878e-17,0.921788678633,-13.543739958,-30.4325691517,5.2770709878e-17,61.9004286505,190,0.762044164293,1.14718776662,-244.369041204,0.0,0.755322632996,-140.413054273,0.0,3.149323811,54,0.0
6.24137339535e-17,0.924640162857,-12.9150107077,-23.3113123412,6.24137339535e-17,65.6389029353,191,0.762044164293,1.14718776662,-265.027382052,0.0,0.731146095533,-140.298390888,0.0,3.149323811,52,0.0
-1.49199932163e-17,0.924048618436,-13.0195426087,-24.3951083175,-1.49199932163e-17,58.581304073,192,0.762044164293,1.14718776662,-255.144302377,0.0,0.751155260832,-149.702656774,0.0,3.149323811,52,0.0
-9.47944924156e-17,0.930310776538,-12.8127896288,-32.7331142876,-9.47944924156e-17,66.1869710822,193,0.762044164293,1.14718776662,-284.780273088,0.0,0.726999583492,-149.42453192,0.0,3.149323811,51,0.0
4.90176534912e-17,0.925557755154,-13.3239849115,-5.62449589876,4.90176534912e-17,70.2860252976,194,0.762044164293,1.14718776662,-294.808400359,0.0,0.718827719486,-143.978002159,0.0,3.149323811,54,0.0
-0.0167793143335,0.923567281637,-13.0598796537,-31.979145021,-3.15646290326e-17,59.4734439623,195,0.762044164293,1.14718776662,-223.649063477,0.0167793143335,0.742611069156,-138.686166268,0.0095919712109,3.149323811,53,0.0
-0.019835707948,0.923452384851,-12.5119061047,-13.3089727769,4.65014879424e-17,71.2551848588,196,0.762041881295,1.14718477073,-282.660770968,0.019835707948,0.766994205949,-132.412993014,0.00980680779788,3.14931437598,54,0.0
-1.04225018638e-16,0.922092494718,-12.5872634831,-18.7878610588,-1.04225018638e-16,65.0066348745,197,0.761696254341,1.14673111409,-278.837781647,0.0,0.745068313972,-141.084997097,0.0,3.14788599263,51,0.0
-3.9660658781e-18,0.927921286395,-13.417866743,-5.27917026621,-3.9660658781e-18,71.1007087429,198,0.761696254341,1.14673111409,-285.238106083,0.0,0.745316401128,-146.820277795,0.0,3.14788599263,51,0.0
1.27164523186e-17,0.921677619024,-13.5487578299,-23.3660936602,1.27164523186e-17,57.2364763691,199,0.761696254341,1.14673111409,-280.886228412,0.0,0.756000460507,-160.880091006,0.0,3.14788599263,50,0.0
-5.94614860697e-18,0.915115290006,-13.3686048555,-24.972292949,-5.94614860697e-18,54.7700928791,200,0.761696254341,1.14673111409,-225.302228309,0.0,0.741032709856,-156.570040664,0.0,3.14788599263,49,0.0
-3.91555511991e-17,0.923696964156,-13.4773051181,-25.6338633666,-3.91555511991e-17,63.9179273893,201,0.761696254341,1.14673111409,-247.000567528,0.0,0.754124349743,-140.545888181,0.0,3.14788599263,54,0.0
-3.55710516666e-17,0.924422795892,-13.3260212419,-12.3964208145,-3.55710516666e-17,63.8644426668,202,0.761696254341,1.14673111409,-268.406688625,0.0,0.760508888857,-152.64806616,0.0,3.14788599263,52,0.0
-0.0214885129093,0.921188598561,-13.3029925619,-6.01007331887,-1.30072504716e-17,64.5519614205,203,0.761696254341,1.14673111409,-296.274783131,0.0214885129093,0.76895717167,-149.089769649,0.00984888072147,3.14788599263,54,0.0
-8.85080637469e-18,0.920180467178,-14.0671901917,-20.9292412872,-8.85080637469e-18,65.3130198023,204,0.75215861845,1.13413048472,-283.865497493,0.0,0.715452031712,-152.526264912,0.0,3.10846950574,53,0.0
-1.15434335977e-17,0.904101860649,-12.9672324783,-8.96101299437,-1.15434335977e-17,65.0863623727,205,0.75215861845,1.13413048472,-238.401004389,0.0,0.744445392025,-141.211113058,0.0,3.10846950574,53,0.0
7.33736503898e-18,0.922272574233,-12.5671081009,-23.4265236912,7.33736503898e-18,60.7008943475,206,0.75215861845,1.13413048472,-249.275598626,0.0,0.750529701748,-142.307500312,0.0,3.10846950574,50,0.0
-4.88409930396e-17,0.913476682208,-13.2725136125,-27.381536209,-4.88409930396e-17,63.4731061831,207,0.75215861845,1.13413048472,-276.014508671,0.0,0.741982287867,-165.051917823,0.0,3.10846950574,47,0.0
1.79931745477e-17,0.921422855653,-13.6437220109,-34.5777703495,1.79931745477e-17,58.8197965286,208,0.75215861845,1.13413048472,-279.309495719,0.0,0.760420688706,-149.369913629,0.0,3.10846950574,51,0.0
-0.0165034353941,0.921255292725,-12.6892259992,-21.1699680665,-1.82221688751e-17,65.8316353481,209,0.75215861845,1.13413048472,-269.788300322,0.0165034353941,0.76574692784,-139.781602935,0.00959214432752,3.10846950574,51,0.0
-0.0180937468263,0.913135694694,-13.1085048282,-2.85417481992,1.9404647122e-18,63.6013672343,210,0.749566196698,1.13067788901,-246.638983475,0.0180937468263,0.734911259559,-138.740578133,0.0097301784793,3.09775572309,54,0.0
4.11896264933e-18,0.924991895672,-12.2999540321,-32.0566048325,4.11896264933e-18,69.2529255043,211,0.764108875826,1.14989354086,-272.313903829,0.0,0.741859416974,-134.155003299,0.0,3.15785670909,52,0.0
-2.14688525989e-17,0.916748702202,-13.824025903,-10.2864489202,-2.14688525989e-17,60.2227247016,212,0.764108875826,1.14989354086,-237.688884264,0.0,0.740221554057,-162.122080671,0.0,3.15785670909,50,0.0
4.13720373894e-17,0.923058460196,-13.1558578796,-14.1333422802,4.13720373894e-17,67.7775261567,213,0.764108875826,1.14989354086,-276.265724419,0.0,0.760069425516,-147.594181587,0.0,3.15785670909,51,0.0
-1.13091041018e-17,0.915062656788,-13.7780834982,-19.2474028859,-1.13091041018e-17,60.7190709172,214,0.764108875826,1.14989354086,-272.92445348,0.0,0.747802144921,-147.768955464,0.0,3.15785670909,52,0.0
-0.0185871233763,0.915170768804,-13.361596455,-17.1612931175,-3.96605240018e-17,67.3148894866,215,0.764108875826,1.14989354086,-274.200692606,0.0185871233763,0.738456535361,-150.126199982,0.00959062048206,3.15785670909,52,0.0
-0.0171406359446,0.9191387694,-12.6744998372,-20.4477993692,-3.47048312327e-17,61.9108026472,216,0.764834139933,1.150842254,-269.579456179,0.0171406359446,0.762265171463,-137.932274923,0.00896050678617,3.1608540308,53,0.0
-0.0177096907094,0.920753522323,-12.7174786316,-49.6451221243,-1.88950893517e-17,58.956081747,217,0.76441145544,1.15028945266,-280.974678238,0.0177096907094,0.714143081307,-137.557485899,0.00970932454499,3.15910718935,52,0.0
2.80978989459e-17,0.932239897951,-13.5581146985,-35.6609577104,2.80978989459e-17,61.0631406042,218,0.763752783799,1.14942740961,-265.059469301,0.0,0.755066829002,-147.666960516,0.0,3.15638507641,51,0.0
1.09895869797e-18,0.924345304435,-13.3633519288,-5.44228838701,1.09895869797e-18,69.899534563,219,0.763752783799,1.14942740961,-261.8336092,0.0,0.757987196357,-139.21128564,0.0,3.15638507641,55,0.0
-0.0188656783855,0.919670789874,-12.8596720498,-5.80523911963,2.20887835711e-17,70.4193413846,220,0.763752783799,1.14942740961,-282.385132002,0.0188656783855,0.739501485002,-135.37032777,0.00946825807245,3.15638507641,53,0.0
-8.13776038992e-18,0.934012825655,-13.7384860765,-14.2588591873,-8.13776038992e-18,73.4853421396,221,0.765447813468,1.15164429387,-295.951839574,0.0,0.768829287801,-145.61068348,0.0,3.16339017866,55,0.0
1.35873943256e-16,0.935156116842,-13.5440630045,-22.4161909655,1.35873943256e-16,57.5309637134,222,0.765447813468,1.15164429387,-247.557639015,0.0,0.769927603212,-136.97131014,0.0,3.16339017866,53,0.0
-0.0181483706784,0.900027688993,-12.8282095558,-5.84197620064,-6.3269303252e-17,69.8269269766,223,0.765447813468,1.15164429387,-238.309710038,0.0181483706784,0.729127546517,-137.134742713,0.00878346489868,3.16339017866,56,0.0
1.688635514e-17,0.915512538263,-13.1160615805,-14.1824021029,1.688635514e-17,63.6709242659,224,0.761904439726,1.14700439486,-230.707771718,0.0,0.734545937249,-137.656168802,0.0,3.1487463669,55,0.0
-1.99867523545e-17,0.925158114932,-12.1437356524,-3.15378354368,-1.99867523545e-17,66.5468834548,225,0.761904439726,1.14700439486,-282.479505744,0.0,0.737335830384,-127.063359968,0.0,3.1487463669,55,0.0
-5.01250287217e-17,0.914804418387,-12.7730763172,-15.484293911,-5.01250287217e-17,69.3665624603,226,0.761904439726,1.14700439486,-302.89098114,0.0,0.730908772067,-145.612100514,0.0,3.1487463669,54,0.0
7.11765400251e-17,0.916710251245,-12.6468971815,-3.62359126357,7.11765400251e-17,67.669329219,227,0.761904439726,1.14700439486,-308.964369893,0.0,0.734575361702,-144.55054562,0.0,3.1487463669,54,0.0
-1.05109872154e-17,0.921826548766,-13.7798586424,-26.6258003251,-1.05109872154e-17,56.0102745702,228,0.761904439726,1.14700439486,-236.064815778,0.0,0.724156831997,-156.752182408,0.0,3.1487463669,50,0.0
9.6350716141e-18,0.92740646022,-13.9036022461,-31.2606061482,9.6350716141e-18,61.0129003128,229,0.761904439726,1.14700439486,-309.395323072,0.0,0.732113311977,-147.54947444,0.0,3.1487463669,56,0.0
-4.77748783213e-18,0.917745237728,-12.475646039,-9.72104869582,-4.77748783213e-18,69.0363664275,230,0.761904439726,1.14700439486,-240.739906414,0.0,0.751715343009,-123.466939959,0.0,3.1487463669,61,0.0
-0.015585030232,0.926419781265,-12.6653886084,-27.6695276639,-1.58291385025e-17,64.9297823016,231,0.761904439726,1.14700439486,-270.994531692,0.015585030232,0.75475047877,-150.018757736,0.00855093886735,3.1487463669,49,0.0
-0.0184188075569,0.918367821659,-13.8457623858,-32.4737696517,6.93550742567e-18,62.5055783849,232,0.755984941159,1.1392047111,-286.276153146,0.0184188075569,0.752693571049,-154.538655319,0.00932630721104,3.12428266957,53,0.0
5.84798089847e-17,0.922191086825,-13.5048345551,-8.50142551188,5.84798089847e-17,62.4866145165,233,0.755690250613,1.13881482503,-271.545215957,0.0,0.750844257468,-139.61426443,0.0,3.12306479271,54,0.0
-0.0149949833167,0.922301746734,-12.8919589092,-6.25378177376,4.19934657019e-17,72.4255671067,234,0.755690250613,1.13881482503,-305.180928105,0.0149949833167,0.745184783238,-140.128285204,0.0095922049382,3.12306479271,54,0.0
1.22310355698e-17,0.923371448076,-12.52090826,-7.27734080768,1.22310355698e-17,68.6801675386,235,0.752642225737,1.13477323729,-263.262116894,0.0,0.73441993484,-133.743069877,0.0,3.11046812474,56,0.0
-5.46554348274e-17,0.919424726587,-12.8296078636,-24.6820404217,-5.46554348274e-17,63.508918288,236,0.752642225737,1.13477323729,-244.955736519,0.0,0.727820478696,-131.42815083,0.0,3.11046812474,56,0.0
-4.92217104514e-18,0.927911217404,-12.5502668153,-6.92017821319,-4.92217104514e-18,66.6248532926,237,0.752642225737,1.13477323729,-286.911496419,0.0,0.71364963451,-128.996414541,0.0,3.11046812474,57,0.0
-0.015789620044,0.931632707306,-12.8220248888,-8.03369862344,-2.14003915523e-17,68.0376270659,238,0.752642225737,1.13477323729,-245.373541609,0.015789620044,0.713435454018,-120.521415799,0.00901919498197,3.11046812474,61,0.0
-0.0508653726656,0.922158266448,-13.1162995821,-17.1066948564,1.79813238758e-17,63.2586387284,239,0.750199713718,1.13152271026,-239.058380184,0.0508653726656,0.749376181002,-133.153359921,0.0096197872478,3.10037387874,54,0.0
2.76869076898e-17,0.918595886536,-13.1053425917,-36.5445180374,2.76869076898e-17,61.4114702311,240,0.750552123497,1.13199235458,-233.376378663,0.0,0.734553984912,-146.100136769,0.0,3.10183029368,51,0.0
2.21270159367e-19,0.919363937733,-13.146190763,-19.2362920254,2.21270159367e-19,65.9388996841,241,0.750552123497,1.13199235458,-270.780152069,0.0,0.732734892901,-131.588545009,0.0,3.10183029368,55,0.0
-2.82473082545e-17,0.919645918366,-13.1576923756,-24.3018877424,-2.82473082545e-17,61.6347231857,242,0.750552123497,1.13199235458,-285.06741353,0.0,0.743263250999,-143.723886601,0.0,3.10183029368,53,0.0
-2.95566406013e-17,0.915663259043,-12.648111122,-15.8042135721,-2.95566406013e-17,63.6932271924,243,0.750552123497,1.13199235458,-223.354953518,0.0,0.7300917496,-127.393964459,0.0,3.10183029368,54,0.0
-3.54473801826e-17,0.922249437233,-12.7979743668,-13.1014021601,-3.54473801826e-17,68.3112763976,244,0.750552123497,1.13199235458,-284.387754556,0.0,0.75771160871,-155.225457174,0.0,3.10183029368,49,0.0
3.33066907388e-19,0.908095552248,-13.376815238,-9.37545067133,3.33066907388e-19,49.8308493984,245,0.750552123497,1.13199235458,-244.56553052,0.0,0.737488471739,-176.545896002,0.0,3.10183029368,44,0.0
-1.12829769646e-17,0.912717964695,-14.3087334966,-29.0507602587,-1.12829769646e-17,63.7123310175,246,0.750552123497,1.13199235458,-310.41334717,0.0,0.747349340133,-160.578152827,0.0,3.10183029368,51,0.0
-6.43989058283e-17,0.918402149351,-13.1036452615,-7.12826129219,-6.43989058283e-17,72.2244885788,247,0.750552123497,1.13199235458,-266.358036476,0.0,0.764143684311,-136.494133523,0.0,3.10183029368,57,0.0
2.25909563726e-17,0.919771818905,-13.1515806899,-23.9132304935,2.25909563726e-17,63.9366460499,248,0.750552123497,1.13199235458,-270.306129036,0.0,0.719729226971,-150.198664627,0.0,3.10183029368,51,0.0
