AbsLearnSignal,LossAfter,MinReturn,MaxReturn,Entropy,dLoss,StdReturn,AveragePolicyStd,MeanKLBefore,MeanKL,LossBefore,Perplexity,AverageReturn,AverageDiscountedReturn,NumTrajs,ExplainedVariance,Iteration
0.713131604148,-0.0231864209987,-261.571476738,-56.2859957386,2.82531712658,0.0231864209987,35.3503814501,0.994029799929,0.0,0.00997380359631,1.86682967221e-16,16.8662928879,-196.086983073,-127.024876756,41,0.821624897408,33
0.746883083938,-0.0172837300571,-238.599380852,-116.269906625,2.80411375789,0.0172837300571,27.2581847303,0.98368845481,0.0,0.00652596555484,3.13104429228e-17,16.5124354039,-194.009461696,-127.356788314,41,0.813762295678,34
0.717168288541,-0.0208871465291,-245.975191365,-40.5919586888,2.8026819328,0.0208871465291,34.0554277421,0.982931996252,0.0,0.00712501021768,1.16898980003e-16,16.4888094028,-189.395652626,-123.809502425,41,0.843016713143,35
0.775825963037,-0.0185339705118,-226.887823478,-140.539524852,2.80761990082,0.0185339705118,20.5320219108,0.985445739453,0.0,0.00675398610043,2.52381449073e-16,16.5704319752,-195.252812086,-126.807049136,40,0.867966717199,36
0.772833688197,-0.0215782901113,-250.579786863,-138.402199384,2.78963548403,0.0215782901113,26.0823222028,0.976677251001,0.0,0.00945771222474,5.06699043331e-17,16.2750861916,-192.362612391,-126.326653991,41,0.847878666433,37
0.718069100094,-0.0199342046677,-245.000604164,-48.1864664494,2.79573719082,0.0199342046677,32.5877201032,0.979623353436,0.0,0.00998691041001,6.06759250088e-17,16.3746955802,-186.605111697,-122.191343154,42,0.814694080845,38
0.734164878272,-0.0167010549025,-250.972738696,-34.3567277299,2.79875224309,0.0167010549025,37.7589474871,0.981105590843,0.0,0.00714062665879,-2.82822442973e-16,16.4241406454,-192.370582859,-125.608612592,42,0.798678204341,39
0.698619778837,-0.0199836446989,-245.408367851,-43.9551159056,2.79731245175,0.0199836446989,41.9000506438,0.980326036388,0.0,0.00935349188848,6.3257536651e-17,16.4005103254,-188.442603986,-123.709709139,42,0.744022862946,40
0.729729866409,-0.0166035897861,-241.040913647,-39.8898973966,2.79764858597,0.0166035897861,39.3477357862,0.980599115769,0.0,0.00679029733077,-7.79077393176e-17,16.4060240248,-178.612541949,-117.059774407,42,0.772873017832,41
0.743965708785,-0.0226147324177,-260.100730711,-59.61977433,2.79160151212,0.0226147324177,36.3484364116,0.977732859186,0.0,0.00995059163533,-8.23789338257e-17,16.3071149426,-197.818303752,-127.492465405,41,0.805012950431,42
0.665843192516,-0.017527336868,-237.419921719,-35.0708414497,2.78567141781,0.017527336868,38.9604861955,0.974948192402,0.0,0.00656828191567,-3.78186808635e-17,16.2106983753,-189.750831011,-123.929902929,42,0.80856236662,43
0.698747750392,-0.0186987033575,-224.742877578,-35.2530261004,2.78259386074,0.0186987033575,43.4745620741,0.973729791849,0.0,0.00970757894616,-1.61554138995e-17,16.1608857159,-173.284060231,-116.092477069,44,0.720031232015,44
0.7067197125,-0.0251341782525,-233.277560643,-63.0230317034,2.78107087343,0.0251341782525,31.7690871099,0.973210554356,0.0,0.00924664256304,1.23989402922e-16,16.1362916249,-178.389978807,-118.350686742,43,0.74185925592,45
0.769788747776,-0.0192798394873,-249.376523101,-107.94406243,2.78346422051,0.0192798394873,32.4764121385,0.974355355862,0.0,0.00936052282579,3.77574612428e-17,16.1749576235,-190.510079648,-124.495990432,41,0.792934799716,46
0.740887306267,-0.0208754111753,-243.099899748,-94.8741667149,2.77955365517,0.0208754111753,32.3058103427,0.972481978958,0.0,0.00942046412175,-2.91080894648e-16,16.1118279118,-182.983260161,-119.278485497,41,0.773225830011,47
0.698377419252,-0.020882854267,-240.615695671,-59.1709605264,2.77839470292,0.020882854267,39.7614637544,0.971848205137,0.0,0.0099017213661,1.84112909179e-17,16.0931658889,-175.418823953,-116.647076747,42,0.745382597025,48
0.754975845786,-0.0240167909953,-251.126768634,-53.3541999121,2.77254980585,0.0240167909953,33.6328244998,0.969141870048,0.0,0.00916268934296,-1.63188223639e-16,15.9993773498,-189.577887026,-123.0230127,41,0.791470510141,49
0.716520922098,-0.0200353935502,-233.566441454,-53.1491544384,2.77725134532,0.0200353935502,35.849695497,0.971408397413,0.0,0.00936302071487,-2.03097931146e-16,16.0747761604,-178.564607569,-117.388392619,42,0.756183768053,50
0.747309652848,-0.0186451791548,-249.120972285,-60.5794695828,2.79042720754,0.0186451791548,33.6882133363,0.977454114198,0.0,0.00722902131434,9.70721447655e-17,16.2879766621,-186.543163596,-121.70485525,41,0.807687139091,51
0.746076959038,-0.017998152052,-247.022907379,-66.53956052,2.78051210498,0.017998152052,33.7351808596,0.972683079368,0.0,0.00666608509405,8.98634405895e-17,16.1272776929,-178.746665888,-117.786374002,41,0.759188094955,52
0.728052995849,-0.0214085239864,-232.384584935,-53.7893325958,2.77505951408,0.0214085239864,36.0772767652,0.969934751842,0.0,0.00915729880141,-3.6263292516e-17,16.0395815481,-180.762538336,-119.062533805,42,0.771115724346,53
0.771591694171,-0.0192025692864,-238.859058774,-123.412736066,2.77144748561,0.0192025692864,27.3488735114,0.968645046216,0.0,0.00665512480529,-1.63690564547e-16,15.9817506293,-189.718887,-123.952385048,41,0.827778538126,54
0.692829625979,-0.0222023219771,-242.256730182,-32.9206719235,2.76400113638,0.0222023219771,41.3411532623,0.965236402144,0.0,0.00957743623264,3.258647262e-17,15.8631869142,-178.652402777,-116.746917927,43,0.749388166894,55
0.723560415413,-0.0197464360252,-236.550547397,-43.3328824914,2.77645201362,0.0197464360252,40.4554046087,0.971694568455,0.0,0.00649240784529,-2.68602344667e-18,16.0619322162,-180.725590915,-118.920465579,42,0.738778569125,56
0.661364010582,-0.0181949277119,-262.79907621,-45.5609072149,2.7756686399,0.0181949277119,39.0005589748,0.970958503416,0.0,0.00678519950343,-1.44002377297e-16,16.0493546476,-177.770520737,-115.813880068,43,0.741962782923,57
0.755272932734,-0.0231441456253,-239.951530492,-79.839889537,2.77204676512,0.0231441456253,30.4234142162,0.969102684439,0.0,0.00946602082697,-3.22498569841e-16,15.9913310354,-178.73781374,-116.741842407,41,0.795539472822,58
0.717977254092,-0.0200063606062,-251.607906881,-81.7329685545,2.77077627743,0.0200063606062,32.6159985911,0.968932489948,0.0,0.00642091641423,4.30139658057e-17,15.9710271468,-181.156110293,-119.205207668,42,0.774070466436,59
0.71203278797,-0.0211114632817,-239.790080486,-62.6429804326,2.78485596379,0.0211114632817,35.1852235239,0.976145489719,0.0,0.00656464101266,-3.47741489756e-17,16.1974846845,-183.182815661,-119.595205005,42,0.79864886819,60
0.736833199507,-0.0200640439716,-250.15146842,-71.844413636,2.78050792857,0.0200640439716,35.3076677918,0.974007113572,0.0,0.00674493057363,-7.28696476166e-17,16.1272103389,-179.236330351,-117.383289256,41,0.775536508025,61
0.789312354606,-0.0189892371918,-239.776148004,-127.041073209,2.78136141323,0.0189892371918,28.6565795422,0.974410635818,0.0,0.00663541705153,-4.77257122711e-17,16.1409805411,-184.355272168,-120.039275528,40,0.838110499951,62
0.733816432162,-0.019208936009,-244.483607928,-108.60287576,2.76325856307,0.019208936009,29.0650171634,0.965094211752,0.0,0.00669788245475,1.39828757333e-16,15.8514117073,-181.6470551,-119.532293547,41,0.808930700519,63
0.710165075734,-0.0189816334544,-270.402069464,-62.8511354592,2.76211765182,0.0189816334544,34.1203121018,0.964805510537,0.0,0.00643872413241,1.10021650017e-16,15.8333369663,-186.61242466,-123.540378601,41,0.825410306973,64
0.700922177236,-0.0170328870904,-278.951328712,-49.5921559436,2.76730735074,0.0170328870904,35.1461784671,0.967538131172,0.0,0.00712496012498,-8.94446030409e-17,15.9157208068,-177.807444612,-116.826177129,41,0.791195494083,65
0.680791782816,-0.0186660643335,-254.069515022,-50.4425490932,2.76716722305,0.0186660643335,44.1047961199,0.967940955982,0.0,0.00656105582589,7.88333044772e-17,15.9134907298,-171.688746151,-113.757479635,43,0.710481189944,66
0.741724455219,-0.0184829464434,-238.120839639,-40.1850592028,2.77944080015,0.0184829464434,39.3566321972,0.974622461222,0.0,0.00666538894128,3.77585075411e-18,16.1100097136,-170.861801341,-113.951471846,43,0.709153485688,67
0.722483545453,-0.0227658412071,-251.730363924,-36.6115865972,2.7744105624,0.0227658412071,47.0836768559,0.97162017549,0.0,0.00996152315274,-5.37088855401e-17,16.0291760114,-177.60375818,-116.656234754,43,0.754632592105,68
0.696111472097,-0.0205507297576,-223.31731036,-53.36730903,2.75766469402,0.0205507297576,36.3702696825,0.963445228338,0.0,0.00671428043747,1.44791817078e-16,15.7629885305,-169.318754799,-111.987641764,42,0.728871468785,69
0.778761323513,-0.0232308872186,-273.644555308,-139.239437276,2.75360191514,0.0232308872186,30.1404174898,0.962304796023,0.0,0.00962937473409,-5.4373172631e-17,15.6990769109,-183.522563432,-119.27896821,40,0.814882115645,70
0.681015948182,-0.0199379237827,-237.176406824,-45.7164740146,2.76458648327,0.0199379237827,37.3527070839,0.967872565414,0.0,0.00642667156464,3.10954581586e-17,15.8724750993,-166.529019974,-109.900487608,43,0.723924064424,71
0.720242687269,-0.0239107530501,-232.068118341,-62.44863383,2.75610836762,0.0239107530501,32.0934505374,0.964350056104,0.0,0.00973562804231,1.83705480959e-16,15.7384752556,-169.045405197,-111.095534043,42,0.766499212758,72
0.687521638957,-0.0232004392917,-239.48420142,-41.0610244807,2.76900218156,0.0232004392917,42.449005186,0.970014764497,0.0,0.00977243188971,1.11416480569e-16,15.9427181325,-163.33170265,-107.859986688,44,0.7179174483,73
0.740469188164,-0.0213339296083,-229.189197758,-93.693253444,2.77206363438,0.0213339296083,26.7179696239,0.970178954783,0.0,0.00944888642209,-1.15574298758e-16,15.9916007995,-176.375247152,-115.126040725,41,0.832694095989,74
0.737334198535,-0.0202494970124,-227.273209296,-37.7769112743,2.74834845838,0.0202494970124,36.6227602063,0.958619833362,0.0,0.00949023062655,-4.95174673798e-17,15.6168187482,-172.94308607,-114.098301551,42,0.779184200483,75
0.738927808583,-0.022240159901,-216.035549752,-64.0602563926,2.76569276108,0.022240159901,31.297346201,0.966496262389,0.0,0.0090848352927,8.14206457253e-17,15.8900441827,-169.374270543,-111.694003461,42,0.750814155826,76
0.76959201839,-0.0182691412518,-230.382736602,-60.8662529106,2.77456820989,0.0182691412518,34.9312772296,0.970087944004,0.0,0.00657659875053,-1.99541916025e-17,16.0317031701,-170.46856628,-111.771620545,42,0.752291687129,77
0.747689525343,-0.0207664574488,-228.086107939,-50.208549954,2.77805000701,0.0207664574488,35.9724446064,0.971145887207,0.0,0.00640977209661,9.36278000331e-17,16.0876195964,-165.389863531,-108.449828465,42,0.747091696444,78
0.790943853689,-0.0169578899135,-233.829780306,-119.999903616,2.78428135089,0.0169578899135,29.4159802331,0.973989358425,0.0,0.00652123089676,5.42848371393e-17,16.1881800743,-170.53384442,-112.66030974,41,0.80116286173,79
0.767712417363,-0.0233773380363,-221.246140538,-35.167441538,2.80891465785,0.0233773380363,34.4600962756,0.986031060773,0.0,0.00941740698384,4.54043887032e-17,16.5919005538,-168.709874527,-111.11593226,41,0.787641009464,80
0.731402680886,-0.0190880261615,-223.614657913,-40.8215739697,2.7955696083,0.0190880261615,44.3567665988,0.979864283157,0.0,0.00855060969407,1.96137588704e-16,16.3719516973,-166.403735277,-110.037792607,44,0.702432127385,81
0.733796677769,-0.0179583858645,-229.075011575,-45.5686627353,2.80901049643,0.0179583858645,37.3697147111,0.987327553762,0.0,0.00662493624705,-2.72661342476e-16,16.5934907742,-168.49240825,-111.508618525,42,0.72828431886,82
0.740979926345,-0.0228816529636,-212.722604843,-77.7531532013,2.77516737494,0.0228816529636,30.2643095938,0.9704628907,0.0,0.00976305767206,-1.24070087209e-16,16.0413116845,-162.33285847,-107.98631022,42,0.736898516507,83
0.707346831988,-0.0180795325904,-227.936766938,-38.8315047671,2.76663921534,0.0180795325904,37.4656443623,0.966425358495,0.0,0.00671887046774,7.83329363769e-17,15.9050905019,-169.18446851,-111.269772447,42,0.775557976786,84
0.726368206488,-0.0229584012552,-220.888456315,-18.6323947539,2.75929354012,0.0229584012552,38.2425081872,0.962410302305,0.0,0.00993777496004,-1.08105731444e-16,15.7886849349,-166.151999525,-109.167326737,42,0.78237569036,85
0.722417283678,-0.023638173142,-215.842157674,-44.3373939232,2.78474193694,0.023638173142,28.7314885533,0.974975449912,0.0,0.00988185299229,1.92708541987e-18,16.1956378416,-166.287213973,-109.864990757,41,0.820414729973,86
0.710393660306,-0.0185589189199,-221.87935646,-50.8355673235,2.76853972877,0.0185589189199,36.5011413775,0.967738913478,0.0,0.00693847533035,1.16438192808e-16,15.9353470824,-161.044466428,-107.044575877,42,0.747856092453,87
0.683361528127,-0.0211307724913,-220.112640488,-61.7029146564,2.74910413339,0.0211307724913,35.3355234469,0.958589667486,0.0,0.00951858994967,6.19363066921e-17,15.6286244479,-159.03593155,-106.17800604,43,0.714294129329,88
0.744757583733,-0.018706634773,-244.874114151,-96.0748464173,2.7321387368,0.018706634773,32.956819367,0.949785628038,0.0,0.00674065869157,-7.81856767831e-17,15.3657151225,-166.989465742,-110.214208169,42,0.753483188977,89
0.734916138626,-0.0255616329089,-213.295833467,-51.8619942028,2.71902141347,0.0255616329089,28.1029524825,0.943880135845,0.0,0.00996162628345,-8.7560828648e-17,15.1654742523,-164.682954485,-109.42334086,41,0.787395270844,90
0.786810241573,-0.020922818042,-229.732840973,-133.069821178,2.71987461774,0.020922818042,22.2306651494,0.944219204954,0.0,0.00940447759747,-1.0535983914e-16,15.1784190212,-169.791058275,-111.936529843,41,0.837587692741,91
0.748828805874,-0.0168006771828,-223.275878691,-37.9782419579,2.73613494682,0.0168006771828,32.2796933305,0.952800243132,0.0,0.00654677359224,1.69638972644e-16,15.4272426037,-155.325676848,-103.081809112,41,0.770793258884,92
0.673673335224,-0.024061591096,-230.137771728,-41.2795089916,2.7235950642,0.024061591096,41.2697012266,0.946519246248,0.0,0.00974517586206,7.95371357656e-17,15.2349946946,-148.836533619,-98.906722354,44,0.666137972382,93
0.71661457478,-0.0199635911705,-227.56248129,-91.054124239,2.73615706616,0.0199635911705,30.2526122624,0.952906320966,0.0,0.00942015143912,-2.32112803923e-17,15.4275838479,-163.105667001,-108.899426023,42,0.743645541102,94
0.733128123048,-0.0245049940909,-224.973476664,-64.2203917347,2.72576237371,0.0245049940909,31.1867295343,0.947433354701,0.0,0.00994959444126,5.2634426558e-17,15.2680494505,-165.144279709,-110.502304604,42,0.765393454784,95
0.682861721566,-0.0176383162363,-225.413262013,-44.6219199663,2.73723237872,0.0176383162363,37.4545524829,0.953635518994,0.0,0.00666259366234,6.25687028004e-17,15.4441822452,-156.577666489,-104.372252896,43,0.721129708166,96
0.714484380505,-0.0187590729333,-233.075973772,-55.9108053067,2.72271954228,0.0187590729333,32.0264465442,0.946954401759,0.0,0.0064629594572,2.48150373598e-16,15.2216619603,-162.216928376,-108.574420649,41,0.747649572312,97
0.799782276536,-0.0210833238276,-210.708431683,-126.058201634,2.71573863933,0.0210833238276,22.0097752769,0.944525586074,0.0,0.00988053284163,3.22242232897e-17,15.1157710524,-161.808266201,-106.616427714,40,0.8377384723,98
0.719282572041,-0.0182599150351,-257.313623852,-107.62183192,2.67316530536,0.0182599150351,28.6405758858,0.926137843246,0.0,0.00641657160453,3.23701277839e-16,14.4857485192,-167.159432134,-110.664801583,41,0.774524819428,99
0.677306887841,-0.0235783819759,-264.399924481,-39.7628222404,2.67144378475,0.0235783819759,39.3918266515,0.925402277924,0.0,0.00994001223939,1.16774986652e-16,14.4608324575,-154.609530336,-105.013991102,43,0.700979917669,100
0.73664828811,-0.0234257947081,-231.116363823,-66.3755140616,2.69133099329,0.0234257947081,34.2015942697,0.934481784869,0.0,0.00984792409934,-1.68897364686e-16,14.751296737,-165.472611863,-110.598774286,42,0.758843128443,101
0.731479530678,-0.0178452125898,-222.817433244,-82.3179645143,2.71339697205,0.0178452125898,25.0357846541,0.944377847396,0.0,0.00644959079389,-4.60577670612e-17,15.0804163566,-159.297422006,-104.701789105,41,0.784919733078,102
0.732382221414,-0.0183483613048,-239.266748018,-92.7961590528,2.72143747439,0.0183483613048,32.4125759579,0.947091029791,0.0,0.00660584197236,-7.77898281676e-18,15.2021592607,-161.297243874,-106.318474369,41,0.756955667944,103
0.743933322553,-0.0178596179056,-214.785746494,-65.0531750768,2.70164482731,0.0178596179056,27.6434061367,0.937223471417,0.0,0.00641104657809,-9.6385921752e-17,14.9042264533,-161.168591095,-106.901368494,41,0.798134240598,104
0.773943517451,-0.017951984073,-224.234090428,-119.724938629,2.72009234173,0.017951984073,23.9239728394,0.944677888966,0.0,0.00645373507387,-2.18797202578e-16,15.1817240868,-157.67106108,-104.488868825,40,0.824416997243,105
0.755197660616,-0.0181569532822,-215.200488026,-44.6355045433,2.71255247117,0.0181569532822,30.2989204675,0.941333427408,0.0,0.00642601827022,1.77216106865e-16,15.0676863078,-154.209764025,-103.637444197,41,0.778998549348,106
0.743505483808,-0.0159643438761,-234.145985661,-34.9013091819,2.70455712008,0.0159643438761,34.3015034033,0.938251554494,0.0,0.00654160238498,-5.58530026851e-18,14.9476951903,-156.232782791,-104.292520144,41,0.783951209572,107
0.684795627548,-0.0189812514753,-245.416926438,-60.338688231,2.68118192957,0.0189812514753,36.9405397064,0.926477254833,0.0,0.00646126450021,-8.34796500946e-17,14.6023420403,-154.313811647,-103.845077105,42,0.74649855136,108
0.710561353053,-0.0211268840632,-224.219263005,-45.6756774378,2.65960894736,0.0211268840632,34.2589181775,0.916953493228,0.0,0.00650895839778,-3.45254473752e-17,14.2906995901,-154.226433502,-104.466670663,42,0.762631461476,109
0.717288251173,-0.020722098402,-213.020639364,-67.3338648709,2.65528773022,0.020722098402,26.6597446612,0.91497373493,0.0,0.00954153362737,-1.94981718496e-17,14.2290796066,-155.82531045,-103.413555558,41,0.801991206184,110
0.675798960233,-0.0237958807019,-220.543354648,-36.3531719424,2.68583016686,0.0237958807019,36.3556277133,0.928382772273,0.0,0.00969305886667,-1.6722326538e-16,14.6703751857,-138.000877242,-94.7594624709,45,0.679278047865,111
0.73529555933,-0.0160755112831,-224.435297375,-60.8850918757,2.69509345396,0.0160755112831,31.996916113,0.933237409762,0.0,0.00645970355524,1.99253385995e-17,14.8069024524,-158.200804696,-106.277400861,42,0.750457857824,112
0.729381951167,-0.0213699299505,-237.123769585,-68.5639407778,2.68921552976,0.0213699299505,33.3680309026,0.931831817856,0.0,0.00967679631196,-1.75746922778e-16,14.7201238908,-150.798952569,-101.94587444,42,0.705693234408,113
0.709027202523,-0.016640545106,-229.184297654,-28.5701236636,2.71055816491,0.016640545106,41.0207348157,0.941999781579,0.0,0.00673252497363,1.58135892506e-18,15.0376666707,-149.11147038,-101.35279829,43,0.733357830814,114
0.729083101077,-0.0202309439391,-221.611944099,-69.7812292579,2.69860502063,0.0202309439391,26.7316242947,0.935620233188,0.0,0.00954700433345,-1.16670279019e-16,14.8589892771,-142.021955696,-96.054396219,42,0.726532224428,115
0.736056187742,-0.0208447707853,-226.33287475,-39.4665684191,2.70398245525,0.0208447707853,30.3957285914,0.938958781566,0.0,0.00967838959105,-5.97289102709e-17,14.9391077433,-142.709631463,-96.4105829347,42,0.744165011311,116
0.743065617773,-0.0178710479165,-203.455002712,-66.5923102233,2.70911435437,0.0178710479165,25.8334223289,0.940746630125,0.0,0.00652815998389,3.84873615385e-17,15.0159707952,-144.677253975,-98.6434618572,41,0.773148198743,117
0.714572823011,-0.0164756597514,-207.261730396,-42.8636631756,2.70675436234,0.0164756597514,28.1970924798,0.940109543225,0.0,0.00667205087116,5.08225708638e-17,14.9805750072,-140.597761809,-96.5742813129,43,0.774839633203,118
0.734616187513,-0.0164173760651,-216.599112871,-59.2419642484,2.68840836833,0.0164173760651,32.8400220714,0.931734685214,0.0,0.00652350710896,-6.60645826787e-17,14.7082471684,-152.544547205,-103.709675728,42,0.745618008926,119
