AveragePolicySurr,AverageQ,PolicyRegParamNorm,AverageReturn,AverageAbsY,StdReturn,AverageEsReturn,MinEsReturn,MaxReturn,AverageAction,MaxEsReturn,AverageDiscountedReturn,AverageAbsQ,Epoch,AverageY,MinReturn,AverageAbsQYDiff,QFunRegParamNorm,AverageQLoss,StdEsReturn
0.4868651057,-0.4913328718,11.2069271948,-97.0201785035,0.4913315402,21.7774448226,-83.3268325732,-132.616280683,-1.8107596395,0.1288671112,-27.4092310565,-67.1485609777,0.4913328718,102,-0.4913315402,-170.921551066,0.0129582664,16.3320581606,0.0006441805,31.5090442709
0.4872192651,-0.4917699173,11.2159133196,-93.2706516018,0.4917875514,30.8506709226,-109.982293663,-154.205048008,-15.8942505134,0.1328817777,-78.6004750067,-65.0699277646,0.4917699173,103,-0.4917875514,-139.491902731,0.0132672252,16.3855218936,0.0006936727,24.9109189218
0.4892515127,-0.4939168387,11.2254195366,-89.2510974008,0.4939439226,28.1599419203,-94.9166252549,-157.983270561,-22.4589762599,0.1125288625,-51.7838263018,-63.5032437236,0.4939168387,104,-0.4939439226,-137.922502233,0.0129777832,16.4392095858,0.0006379448,29.3277688063
0.4908238863,-0.4953813691,11.2321526068,-79.7493893978,0.4953985636,28.8421865186,-102.338475643,-160.128237332,-9.807140606,0.1093643736,-44.9604779927,-58.411450506,0.4953813691,105,-0.4953985636,-146.358030381,0.0131587608,16.5002033413,0.0006658186,35.9691680972
0.4908109823,-0.49558256,11.2471141444,-95.1959058743,0.4955517008,23.0060670549,-87.7849791011,-129.956044629,-28.0241749261,0.0946799483,-16.6182549956,-65.9727538199,0.49558256,106,-0.4955517008,-137.738054238,0.0129808943,16.5633738847,0.0006479875,30.9084052336
0.4912978841,-0.4958954034,11.2651587249,-95.1747236764,0.4959223707,22.7173256412,-80.9066194468,-131.50742539,-12.337367048,0.0850656722,-14.5276608732,-66.4260660536,0.4958954034,107,-0.4959223707,-178.785205587,0.0137273503,16.6307206733,0.0007505658,35.5136482724
0.4949751035,-0.4994118749,11.2745885005,-87.5496635209,0.4993903367,36.5967003567,-96.3643735199,-137.545308132,-9.0686516916,0.0959958829,-16.7898705141,-62.1274193413,0.4994118749,108,-0.4993903367,-145.705434325,0.0138018751,16.6884854583,0.0007873254,32.5162950032
0.4944659568,-0.4992889074,11.3060276862,-83.1294368998,0.4993083804,26.9630917314,-128.663195686,-167.62969125,-5.6856028199,0.1234921978,-85.6007219451,-60.4421329879,0.4992889074,109,-0.4993083804,-146.483317489,0.0138217125,16.7402763581,0.0007585207,28.5543602312
0.493966696,-0.4990447469,11.3326671337,-96.6573662301,0.4990474889,21.384484378,-79.1425357256,-133.826117845,-24.3084730972,0.0870082537,-24.9239272557,-66.2742748175,0.4990447469,110,-0.4990474889,-138.678174629,0.0135272269,16.8138183684,0.0007324773,33.6724391909
0.4948765997,-0.5001823675,11.3533695239,-97.6302986936,0.5002103269,28.3110466138,-100.512778815,-143.683114346,-21.4617479147,0.1009529642,-30.44570781,-67.4222012415,0.5001823675,111,-0.5002103269,-160.006677786,0.0134145763,16.8853773359,0.0006800043,29.8595488113
0.4961712758,-0.5011880509,11.3694199443,-85.008256162,0.5012119348,35.0237230051,-113.318095057,-161.715442978,-12.1699715567,0.1113277593,-39.2845127595,-60.5379975461,0.5011880509,112,-0.5012119348,-144.11264396,0.0137161891,16.9401879389,0.0007226852,34.984723191
0.4971854293,-0.5023005897,11.3922351873,-87.2348249552,0.5022756185,27.8520701551,-96.1056611837,-143.244624584,-17.5723712847,0.0990417515,-25.7186471156,-61.767226409,0.5023005897,113,-0.5022756185,-138.379359569,0.0136490964,16.970114239,0.0006791783,35.6868383304
0.497612013,-0.5027874386,11.4064546236,-87.9032247663,0.5028042237,31.6080454477,-112.268451567,-150.581594603,-1.7844211862,0.0860883525,-77.4112550735,-62.1799986819,0.5027874386,114,-0.5028042237,-169.456865204,0.0137244123,17.0378256446,0.0007743386,21.5365941555
0.4979050137,-0.5029225414,11.4223313898,-86.5678604794,0.5029225957,29.6474589352,-109.734744092,-142.010053329,-10.209124201,0.0913797048,-84.3835069771,-62.1458421425,0.5029225414,115,-0.5029225957,-141.997995896,0.0138998713,17.0818684979,0.0008086762,19.1338513728
0.4976227844,-0.5027872803,11.4477913637,-88.5552954409,0.5027884629,30.3210631189,-108.184956319,-142.781076863,-7.0040489067,0.1082411366,-66.2359111234,-62.7998214707,0.5027872803,116,-0.5027884629,-147.1795965,0.0142324397,17.1211165215,0.0008188208,24.6600594434
0.499928169,-0.5049042307,11.4717958842,-89.6704955901,0.504927931,30.1158231656,-93.6328547769,-142.040311175,-6.8884886239,0.1008593592,-16.7994219898,-63.2917092585,0.5049042307,117,-0.504927931,-137.134090435,0.0139605291,17.1821155332,0.0007724332,40.2458563651
0.4999928824,-0.505265529,11.4972870404,-91.3688267166,0.5052416522,26.3180469104,-96.4601169686,-122.297665189,-24.3000169876,0.0902713074,-34.5396543594,-65.1208838863,0.505265529,118,-0.5052416522,-135.598201564,0.0137718692,17.2328509199,0.0007086926,29.3289517007
0.5009643219,-0.5058021533,11.5029168127,-96.4683845261,0.5058474217,26.5277145518,-101.790722026,-163.787970286,-9.4430081052,0.0772397715,-52.3060640451,-66.8833457598,0.5058021533,119,-0.5058474217,-141.907146172,0.0143470862,17.2727545694,0.0008256375,36.8378372168
0.4993945121,-0.504440599,11.5248274841,-94.7292918777,0.5044550041,21.0896048251,-108.994937043,-139.601997605,-27.3891437352,0.0916078031,-57.5117357776,-66.1872152757,0.504440599,120,-0.5044550041,-142.748369733,0.0139938874,17.3106371962,0.0007426853,28.5881698305
0.501245851,-0.5062418846,11.5401311811,-84.4641712673,0.5062470379,30.5375812018,-102.011208803,-165.219610323,-14.0088477993,0.1115787549,-64.1582772279,-61.3604665192,0.5062418846,121,-0.5062470379,-136.696120012,0.0140788201,17.3746681066,0.0007743859,27.088215039
0.5031305281,-0.507767535,11.5443514502,-96.4497264553,0.5077851875,29.4557542747,-101.462705686,-153.251323918,-14.1932116772,0.0934161026,-32.1634218369,-67.6629288367,0.507767535,122,-0.5077851875,-162.453891647,0.0141404186,17.3985321132,0.0007784728,38.5886925188
0.5041105799,-0.5089517917,11.5601919257,-77.7093464244,0.5089277053,33.1574527756,-104.255789812,-154.754368869,-8.3604447298,0.1129067499,-53.3348519134,-57.2131687091,0.5089517917,123,-0.5089277053,-141.991925326,0.014304621,17.4590532465,0.0007924542,30.2709240713
0.5039573134,-0.508907033,11.573433582,-90.6099869968,0.5089322751,31.7313847277,-103.829968266,-169.806949799,-12.0235652476,0.0930776392,-69.4854640818,-64.3516553602,0.508907033,124,-0.5089322751,-152.876177969,0.0146362573,17.5112789151,0.0008445034,27.141760646
0.5035290204,-0.5085088583,11.5919155939,-94.9871506247,0.5084577239,27.9829054871,-97.8734743406,-136.827248656,-13.892951791,0.0894829345,-64.0236532992,-66.8766778193,0.5085088583,125,-0.5084577239,-154.682927389,0.0144661894,17.5562327405,0.0008170667,20.2569191827
0.5049420618,-0.5096967837,11.6081007537,-79.6674352109,0.5097222787,31.0149380584,-85.7374389425,-133.697814024,-13.0585580646,0.1055919153,-52.1343521909,-58.6736675824,0.5096967837,126,-0.5097222787,-169.642809055,0.0144371293,17.6155943053,0.0008297394,24.4809506289
0.5043860412,-0.5093958427,11.6264867513,-80.479775415,0.5093952195,24.2898145518,-104.689189744,-183.902428838,-8.5653185152,0.0940238544,-26.8579633114,-58.9497321594,0.5093958427,127,-0.5093952195,-146.453124299,0.0140279448,17.6632691135,0.0007335036,48.0196146677
0.5045863724,-0.509452389,11.6344257444,-79.4756831619,0.5094477701,35.4589875815,-94.2736786224,-160.201369425,-16.1525870366,0.0967384069,-15.9611957395,-58.7168945768,0.509452389,128,-0.5094477701,-159.039399865,0.0148707029,17.7188937526,0.000859633,40.6226527996
0.505008917,-0.5098187228,11.6521791217,-78.6910510054,0.5098383704,31.5300109906,-102.64686694,-176.959110711,-13.7054338398,0.126313715,-56.5873436783,-58.2380291097,0.5098187228,129,-0.5098383704,-155.14727123,0.0144337336,17.76460555,0.0007751965,32.4527829951
0.5068201873,-0.5116464308,11.6596213543,-90.6704323293,0.5116908302,34.07398001,-93.9906049163,-137.929854345,-7.9250705042,0.0897884837,-37.0673485299,-63.6994960764,0.5116464308,130,-0.5116908302,-173.667657794,0.0143409437,17.8239563395,0.0007655888,27.5119656448
0.5052766051,-0.510153014,11.6793819756,-74.5602015641,0.51014609,33.3572730968,-85.3282923393,-114.649374244,-6.7053969977,0.1158601447,-37.0806979354,-55.2530895869,0.510153014,131,-0.51014609,-153.179985552,0.014741727,17.8983747462,0.0008260569,26.9086593847
0.5065555977,-0.5114262849,11.6892903514,-83.3260230115,0.5114299242,33.8373356902,-112.989608036,-165.046078486,-13.0332322002,0.1043734594,-79.0200531846,-60.6093405563,0.5114262849,132,-0.5114299242,-168.499722684,0.0146526825,17.957982086,0.0008062713,25.0433465966
0.5069971798,-0.511685538,11.6911890846,-82.4669737788,0.5116919928,34.7287589195,-91.8116091166,-145.862063143,-8.4746246713,0.122010444,-42.3111910032,-59.9480774927,0.511685538,133,-0.5116919928,-163.632899278,0.0150411424,18.0138122957,0.0008869356,35.3304194676
0.5080112908,-0.5128636702,11.7070978771,-80.3368461132,0.5128664125,33.9431001644,-89.9459597237,-131.540567891,-15.8437740158,0.0921226724,-21.3915153271,-59.5482024747,0.5128636702,134,-0.5128664125,-155.674808903,0.014942139,18.0713240468,0.0008707439,29.4320355875
0.5073129817,-0.512260956,11.7179804228,-93.8824597603,0.5122643232,33.57172565,-105.065873618,-167.58139986,-12.2714942939,0.0818833022,-37.0714109689,-65.6368832001,0.512260956,135,-0.5122643232,-168.234267907,0.0148992194,18.0787739111,0.0008440958,46.7502349181
0.5088667527,-0.5140776794,11.7328516988,-80.222903064,0.514078006,32.2494599292,-107.100340701,-166.772143067,-11.122272704,0.1128524995,-35.0454744875,-59.4752682663,0.5140776794,136,-0.514078006,-146.973543043,0.0147349154,18.1256048345,0.0008192748,34.2055306787
0.5087131236,-0.5138632488,11.7370207643,-90.2006574029,0.5138462711,29.6531235889,-95.6787582411,-133.429645475,-12.8184102962,0.0990271978,-45.9963860395,-63.9599393451,0.5138632488,137,-0.5138462711,-144.760264569,0.0150123907,18.1435077209,0.0008759133,31.1090067436
0.5085722428,-0.5135451901,11.7449043555,-74.0871032193,0.5135562753,32.2558714422,-82.2211809084,-131.374473783,-10.9975037004,0.1440553364,-21.3565370389,-56.6191821185,0.5135451901,138,-0.5135562753,-152.705775881,0.01478863,18.1832046322,0.0008179651,33.1417060888
0.5087145072,-0.5137101543,11.7533585141,-83.7671634822,0.5137386571,34.6505043215,-109.267855396,-164.531377301,-18.3111942248,0.102011139,-44.9201320545,-61.2969128735,0.5137101543,139,-0.5137386571,-158.115732326,0.0153833018,18.2440407726,0.0009089434,31.5002522544
0.50910441,-0.5139837372,11.7658488074,-76.6565668768,0.5140268705,32.2260473735,-110.424354247,-152.039039079,-11.0430544699,0.1182111597,-67.9260104597,-58.0126560613,0.5139837372,140,-0.5140268705,-171.390725211,0.0145854453,18.290448021,0.0008097911,25.5985288456
0.5100970366,-0.5149427097,11.7668961837,-96.6096068604,0.51491322,27.1987294718,-88.6416222583,-116.464354831,-11.4478085831,0.0914127338,-22.3171813072,-67.6477375322,0.5149427097,141,-0.51491322,-155.492605656,0.0153770925,18.3505625333,0.0008938371,27.964674678
0.5107515898,-0.5156389025,11.7801588346,-85.7666674398,0.5156738906,36.4123617627,-100.921110992,-133.273436196,-10.4296572382,0.0939683799,-46.2456890651,-62.1417342743,0.5156389025,142,-0.5156738906,-144.549401109,0.0151736419,18.4061810818,0.0009029374,21.2482894553
0.5102460888,-0.5151378051,11.7991989855,-81.7203839396,0.5151252065,30.1799379412,-93.3943830925,-163.875441467,-9.3281954674,0.0989848007,-30.2134793974,-59.954703841,0.5151378051,143,-0.5151252065,-163.099210002,0.0151204732,18.4614461237,0.0008868487,37.2476647965
0.5093501807,-0.5147599551,11.8191478973,-93.4712909941,0.5147846271,32.4763701065,-99.7024691007,-144.521617806,-12.3422915637,0.1323357354,-34.7937968616,-65.9644440088,0.5147599551,144,-0.5147846271,-163.581048115,0.0152169049,18.4956197188,0.0009220713,33.0405667658
0.5099815635,-0.51469757,11.8216459494,-82.7769988133,0.5146687573,34.6283286348,-91.0172715136,-161.785501582,-10.3508777542,0.1468781469,-8.6596899532,-60.7745744991,0.51469757,145,-0.5146687573,-162.326795974,0.0154117612,18.5374103645,0.00096774,48.7286411086
0.5107216168,-0.5158916161,11.8444952408,-65.2828238486,0.5158982393,29.7315595523,-82.7117416565,-161.237653554,-16.3460331934,0.1050580957,-8.4543372138,-51.2623393897,0.5158916161,146,-0.5158982393,-176.635352542,0.0154949811,18.5793726749,0.0009149733,40.4922490126
0.5089838596,-0.5141389338,11.8642966679,-73.6169678309,0.5141622863,32.8887033672,-107.011864501,-166.140615081,-9.3042732204,0.1158168398,-63.6293709012,-55.8827743697,0.5141389338,147,-0.5141622863,-170.703635563,0.0154612939,18.6354183944,0.00099472,30.0334564261
0.5083497915,-0.5136132222,11.8805814452,-74.7598821588,0.5135973647,36.8174827388,-97.2006642922,-143.542959667,-7.390337006,0.1496962728,-37.0568324388,-55.5522891251,0.5136132222,148,-0.5135973647,-173.173201007,0.0156041875,18.6492264087,0.0009783542,30.5372597688
0.507951169,-0.5129471461,11.8914768572,-91.7971954802,0.5129621701,29.0162303101,-107.369007486,-139.67787848,-11.8228440819,0.0969032427,-69.4397583084,-65.388460982,0.5129471461,149,-0.5129621701,-137.545336223,0.0156197119,18.6680181969,0.0009765182,21.6601448554
0.5092633967,-0.5142892619,11.9110315965,-76.7191187357,0.5142811517,33.405896602,-90.8632538443,-149.016607888,-8.542299955,0.1389915749,-28.2482833742,-56.2795714333,0.5142892619,150,-0.5142811517,-171.939327675,0.0154265576,18.6867134038,0.000913109,35.8097308876
0.5078174681,-0.5131359803,11.9226757426,-84.3295938312,0.5131562743,32.1504498789,-100.726719843,-133.914316576,-14.0537110771,0.1110067647,-51.569521693,-61.5635731751,0.5131359803,151,-0.5131562743,-169.578414127,0.015553002,18.7653720388,0.0008863766,25.800279042
0.5072081655,-0.5126738411,11.9449838608,-73.9473450191,0.5126417689,34.371784424,-105.884394078,-154.319490322,-10.1576916433,0.1028391382,-56.210030095,-56.0946551122,0.5126738411,152,-0.5126417689,-167.363927275,0.0157735551,18.7852645379,0.000999261,28.2464334027
0.5072694846,-0.5125535586,11.9570204811,-90.3919565299,0.5125708707,35.1085366275,-84.6713608825,-125.362796265,-9.3799201318,0.0967396948,-5.8678354542,-65.071525575,0.5125535586,153,-0.5125708707,-162.788258617,0.0155682192,18.7954514159,0.0009136489,33.9985334384
0.506740015,-0.5119949729,11.9693934221,-66.3998932223,0.5119997828,28.8373461587,-97.7710314609,-183.594919838,-8.2024816495,0.1338699273,-50.4857947026,-52.2752865969,0.5119949729,154,-0.5119997828,-158.450408791,0.0157205683,18.8412488991,0.0009427405,37.212526259
0.5058806049,-0.5111860667,11.9749936148,-72.2365418997,0.5111713954,35.5780299912,-102.402308018,-174.333381345,-12.4652774406,0.100523928,-32.2738396583,-56.1672897934,0.5111860667,155,-0.5111713954,-179.324605335,0.0159742983,18.8668867921,0.0009552811,48.507925638
0.5046885817,-0.509952517,11.9886695157,-77.6593097414,0.5099834219,33.0340564817,-86.5118261435,-121.913026131,-5.2626143499,0.1209063036,-26.7225206941,-56.9196705981,0.509952517,156,-0.5099834219,-165.053812689,0.0154220508,18.8837845222,0.000851272,29.558674943
0.5063466896,-0.5116512532,11.9973638474,-87.4297157529,0.5116678581,36.6751364203,-100.621356826,-137.006901127,-13.4941699818,0.1184832453,-47.9610082376,-63.177175567,0.5116512532,157,-0.5116678581,-176.247168061,0.0154808002,18.8988476302,0.0008886354,25.5024385624
0.5068485166,-0.5118962846,12.0112100919,-81.8772247086,0.511889602,31.5889181198,-114.396677917,-166.864579457,-6.1437801722,0.092467675,-47.8218257769,-61.4549658491,0.5118962846,158,-0.511889602,-170.293693687,0.0157870857,18.9265119433,0.0010139707,35.145413531
0.5068162728,-0.512142646,12.027667547,-81.5727196338,0.5121503617,31.2846742266,-113.646043346,-157.109744681,-14.6040278458,0.1369516627,-48.5079252822,-59.8406557539,0.512142646,159,-0.5121503617,-138.80557187,0.0157950311,18.9595096222,0.000930044,32.8316398746
0.5051385359,-0.5105659508,12.0427625245,-85.0551977712,0.510595041,37.6306095518,-90.3225742715,-134.719568755,-3.4188490554,0.1163791027,-49.9235553292,-61.290946023,0.5105659508,160,-0.510595041,-150.482684715,0.0159940722,18.986008465,0.0009668078,28.6369399788
0.5027092811,-0.5080887861,12.0663329129,-86.633049423,0.5080958162,37.8529177025,-104.532635492,-145.28761194,-12.6737899129,0.1292483702,-57.6720570399,-62.2124791265,0.5080887861,161,-0.5080958162,-143.697106833,0.0158975009,19.0204494665,0.0009382126,25.8419070147
0.5027488661,-0.5088608559,12.0870367627,-89.0339403996,0.5088378488,33.1112675647,-88.7385493556,-132.724075413,-9.0672231125,0.1427378329,-42.9414661588,-63.5996095971,0.5088608559,162,-0.5088378488,-144.138593205,0.0162824986,19.0553370555,0.0010317155,28.8812226875
0.5018893806,-0.507761788,12.1114377689,-83.8011484205,0.5077835776,36.5290017879,-81.6531515468,-144.881873044,-15.5027520927,0.155897584,-29.4013904587,-61.2775450152,0.507761788,163,-0.5077835776,-143.59986168,0.0153870067,19.0725943288,0.0008463391,34.5323085698
0.5020452165,-0.5076205193,12.1325183004,-69.9127419941,0.5075940268,36.9707843559,-90.3011429881,-156.241447551,-4.221901139,0.1769281933,-36.7415946196,-54.0478521866,0.5076205193,164,-0.5075940268,-155.899669515,0.0156846125,19.0973371856,0.0009360231,37.9541575795
0.5003787053,-0.5062030036,12.1585077979,-74.8196819822,0.5062266775,39.7278700472,-109.028145821,-163.224168599,-10.6236761064,0.1663246118,-62.2394006447,-55.2981812874,0.5062030036,165,-0.5062266775,-166.762778996,0.0161640066,19.1254158471,0.0010771316,32.0435545079
0.4985711316,-0.5044697369,12.1833353066,-80.3339189108,0.504461823,31.4876645371,-84.4731506618,-165.167166142,-13.7899678664,0.1911871911,-23.9470768152,-59.2233110007,0.5044697369,166,-0.504461823,-137.02451931,0.016125025,19.1606688919,0.0010197554,44.115627573
0.5002738542,-0.506123481,12.2095933336,-84.890637271,0.506111048,35.0898851532,-93.6089612447,-131.306607793,-12.1747786797,0.1843112556,-13.0699644842,-63.1352505274,0.506123481,167,-0.506111048,-168.479928059,0.0161807835,19.1749496584,0.0009373045,34.5519169442
0.4975995028,-0.5034732245,12.2321927428,-92.9781030838,0.5034423595,33.9049302216,-101.929984153,-175.719138285,-11.8590413445,0.2043377338,-23.5635778814,-65.8250907356,0.5034732245,168,-0.5034423595,-161.12277239,0.0160631308,19.1862917716,0.0009679825,38.1077114508
0.4987589357,-0.5046971462,12.2549602298,-77.5359796486,0.5047414027,31.6269618947,-110.867014979,-180.677442732,-11.3726195844,0.2265068676,-75.026490372,-58.7241487831,0.5046971462,169,-0.5047414027,-143.93717815,0.0161758652,19.2287035431,0.0010187186,29.4218319815
0.4979970802,-0.5039687758,12.2816395734,-72.0822882703,0.5039340798,36.5245587417,-94.2698467694,-167.562049823,-9.7533384489,0.2070596879,-36.9219033175,-55.4862630073,0.5039687758,170,-0.5039340798,-149.615633646,0.0162485077,19.2978318684,0.0009983624,30.205053769
0.4933322983,-0.4994444216,12.3149295636,-88.1526085035,0.4994684215,34.7722871127,-106.657780857,-162.434772236,-5.292836702,0.2298133366,-16.0570373836,-63.0419874092,0.4994444216,171,-0.4994684215,-139.502383874,0.016247072,19.3289303446,0.0010344809,44.4705033791
0.4923538106,-0.4989369544,12.3437289912,-91.7745967499,0.4989100461,29.969337149,-90.6056779625,-142.766158943,-12.0631448615,0.2360469117,-9.7429776144,-64.4985310068,0.4989369544,172,-0.4989100461,-160.912686871,0.0159668497,19.3915672094,0.0008917139,37.1978315635
0.4912091387,-0.4975565502,12.363951924,-69.4994385824,0.4975262184,39.1501946328,-102.964003443,-153.832983059,-8.6666160698,0.2451722944,-29.3461189588,-53.3249717415,0.4975565502,173,-0.4975262184,-170.785627577,0.0156655549,19.3930798729,0.0008659986,34.9887989325
0.4927457088,-0.4989702561,12.3858850162,-74.6787971276,0.4990210737,38.7167290286,-119.785268918,-179.910479986,-8.5542002995,0.2142176233,-65.9587273039,-56.8508705386,0.4989702561,174,-0.4990210737,-146.480411653,0.0160504774,19.4457401545,0.0009414739,32.399269784
0.48954345,-0.4960904526,12.4094934286,-59.4449851389,0.4960727826,34.2591884696,-87.4394681703,-159.091898441,-7.6372400523,0.2644886842,-0.1522957543,-47.7369953344,0.4960904526,175,-0.4960727826,-174.128293766,0.0164094306,19.4691573322,0.0010317144,47.3758723673
0.4897467298,-0.4957930629,12.4279393271,-67.8439122093,0.4957563511,35.6474002129,-80.7062752919,-127.127576634,-10.9551364756,0.230511564,-15.6699628523,-52.9104204154,0.4957930629,176,-0.4957563511,-149.230620074,0.0163560878,19.5372307229,0.00103312,33.6027384683
0.4868413127,-0.4928758478,12.4469279651,-69.2190692228,0.4928837257,29.437818483,-110.196041264,-161.177257448,-8.4295713814,0.2533786004,-15.6243944023,-53.3961691779,0.4928758478,177,-0.4928837257,-173.720948877,0.0163513843,19.5517644006,0.0009756609,43.0697198952
0.4875619266,-0.49348056,12.4641177542,-59.2575377146,0.4934428037,34.3655331314,-85.6988388854,-135.394966097,-3.2490509857,0.2558791198,-32.513722653,-47.8431683686,0.49348056,178,-0.4934428037,-169.479087441,0.0167080207,19.6123966263,0.001063546,28.6171421878
0.4866703914,-0.4927275694,12.482408056,-65.0592315473,0.4927345551,30.4048444628,-101.834332618,-140.236924739,-9.9909704272,0.2307219425,-16.7671330261,-51.7161701813,0.4927275694,179,-0.4927345551,-176.399754037,0.0167212956,19.6581409365,0.0010286529,33.3206993305
0.4842476483,-0.4907301758,12.4963812495,-83.6617900733,0.4907555354,34.65595173,-88.5638352882,-151.7750065,-9.0282614012,0.2499159497,-44.7510357739,-60.7936472804,0.4907301758,180,-0.4907555354,-142.027782685,0.0167339197,19.7278120483,0.0010045288,33.2275891711
0.4835431626,-0.490193311,12.5171806934,-64.7775976688,0.4901557911,28.6317689316,-85.6782434482,-164.598793113,-10.7465955389,0.2333326851,-6.6527212394,-51.5828001704,0.490193311,181,-0.4901557911,-138.161730192,0.017070121,19.7564674892,0.0010775078,45.1576448258
0.4812119613,-0.487654002,12.5337658571,-68.8853550032,0.4876353265,28.3210548843,-96.2827034665,-146.340804791,-11.1175181229,0.251866819,-21.7896266663,-53.9646999547,0.487654002,182,-0.4876353265,-175.412714514,0.0167808651,19.8096640423,0.0010071701,35.4572225891
0.4795107378,-0.4859946192,12.5502466201,-63.7996599038,0.486031923,33.6200278385,-99.0057418343,-150.621726409,-10.0407324895,0.2087266368,-33.5056940751,-50.0495172308,0.4859946192,183,-0.486031923,-170.241466662,0.0169347656,19.8400896465,0.0010501883,36.5259578677
0.4787484024,-0.4854141862,12.5696932536,-78.2806849757,0.4853747922,27.7981519622,-74.5568511714,-123.224710702,-13.7151944625,0.2037310834,-27.9296577423,-57.3966277119,0.4854141862,184,-0.4853747922,-135.344253189,0.0166433544,19.89336628,0.0009900798,28.1276401626
0.4763281447,-0.4831519247,12.5876534808,-67.4447127521,0.4831535405,30.4985648102,-92.9078463927,-145.136141314,-10.5167923055,0.2686061191,-26.0741982743,-52.5361795449,0.4831519247,185,-0.4831535405,-171.583787888,0.0168813653,19.9408287007,0.0010099881,32.821689416
0.4764811903,-0.4827474347,12.6082130821,-83.6399642452,0.4827467849,31.8009680886,-102.572816345,-167.799803444,-10.9571540526,0.2286319174,-29.7087593192,-61.0873999957,0.4827474347,186,-0.4827467849,-144.622171065,0.0167745265,19.9776652363,0.0009789367,38.0068155666
0.4742563223,-0.4800339182,12.6159788811,-82.8404081528,0.4800477605,34.1031022349,-81.1081428714,-185.315219083,-9.5010212759,0.2575364206,-22.5437406812,-60.1319357411,0.4800339182,187,-0.4800477605,-143.041346472,0.0175028767,20.0457770242,0.0011104463,47.666458031
0.4736452666,-0.4797300823,12.635048064,-76.8078664803,0.4797228536,33.6005720932,-93.5279850616,-174.165025078,-6.8168151632,0.2132996462,-11.6558755068,-56.7065773028,0.4797300823,188,-0.4797228536,-162.797033843,0.0175314243,20.0758862844,0.0011472545,43.337855918
0.4732616844,-0.4794669024,12.6449209058,-58.6461275286,0.4794804091,27.0360333819,-109.421575886,-127.434095078,-10.0917180718,0.2507380431,-83.810105746,-48.4326605429,0.4794669024,189,-0.4794804091,-155.967594595,0.0170960595,20.0934112385,0.0010423131,11.5035118252
0.4733058916,-0.4794483699,12.6696257422,-80.5211456948,0.4794366737,31.2116108503,-95.0671329395,-134.095451134,-10.960409078,0.2592212993,-37.7422838516,-59.5957863267,0.4794483699,190,-0.4794366737,-146.231003143,0.0166558783,20.1483134358,0.0009812128,27.1172678096
0.4683665556,-0.4749861216,12.6926314972,-60.0801452185,0.474989405,33.7346324875,-84.2056932818,-138.985356806,-8.6911631742,0.2549296367,-14.9985778483,-47.7664472172,0.4749861216,191,-0.474989405,-170.952624557,0.0165026952,20.2238731511,0.0009283626,40.5546641776
0.4693885527,-0.4758760861,12.7139715979,-67.2768944558,0.4758852953,33.1065012918,-88.7369666208,-136.685708337,-8.1243340471,0.2623553305,-23.5888193801,-51.8683221643,0.4758760861,192,-0.4758852953,-151.800996642,0.016812343,20.2500450368,0.0009582272,30.6943931554
0.4657830153,-0.4722226934,12.7308745036,-84.7221547944,0.4722003901,25.7374995503,-91.820304788,-130.515390535,-14.3199212549,0.2765025108,-30.2083976492,-61.8045118917,0.4722226934,193,-0.4722003901,-138.840819852,0.0165603862,20.3194613391,0.0009803314,26.0645610045
0.4652950547,-0.471561788,12.7444269025,-74.4119715409,0.471570428,31.411976782,-99.3861051137,-148.429888083,-3.2429418141,0.2919023242,-50.5615138421,-56.1750714051,0.471561788,194,-0.471570428,-171.047849681,0.0169273343,20.364772383,0.0010169633,29.0556034497
0.4649124133,-0.4715616192,12.762131859,-60.2850259522,0.4716028529,31.2555798991,-101.464743757,-164.374433471,-7.2634508443,0.2750597304,-34.2025895734,-48.8010766021,0.4715616192,195,-0.4716028529,-171.508785874,0.0169336967,20.4447974862,0.0009816814,39.602753115
0.4624602854,-0.4690397526,12.78062744,-57.3356844893,0.4690060642,31.9384300935,-79.2654203417,-123.715213581,-9.4946620521,0.2985463348,-33.7591359047,-46.501212612,0.4690397526,196,-0.4690060642,-166.858368271,0.0173299353,20.5005215267,0.0011167591,27.7405489304
0.4603175295,-0.4667807844,12.792433284,-72.2624313678,0.4667893566,31.1107367298,-87.3929050805,-136.029131277,-9.021606514,0.2472311986,-17.2428203116,-54.8167633492,0.4667807844,197,-0.4667893566,-132.532397584,0.017371968,20.5671847522,0.0010968788,38.9425591365
0.4596193245,-0.4663840124,12.8034571962,-61.3362271555,0.4663413356,29.9391534246,-95.9547697908,-179.850819314,-8.6064636774,0.2998603848,-35.9167038123,-49.1119760239,0.4663840124,198,-0.4663413356,-165.689808728,0.0174039724,20.6090828945,0.0010662594,35.6143899334
0.4572547476,-0.4640692919,12.8154679079,-62.0262945585,0.4640795336,29.7648685453,-87.4235367108,-140.71172235,-11.1692461752,0.2766464059,-20.6701193051,-49.9422037412,0.4640692919,199,-0.4640795336,-155.933315733,0.0168172695,20.6696640109,0.0010167236,32.1333538089
