LossAfter,Iteration,MeanKL,dLoss,StdReturn,AverageReturn,AbsLearnSignal,Perplexity,ExplainedVariance,LossBefore,Entropy,AveragePolicyStd,MinReturn,NumTrajs,AverageDiscountedReturn,MeanKLBefore,MaxReturn
-0.0176628827866,23,0.00730213315898,0.0176628827866,43.1618221572,-186.104039253,0.730729777062,3.96592001803,0.752528781051,-1.02607409122e-17,1.37773786298,0.959636540147,-238.633581364,43,-123.446512829,0.0,-50.2362450909
-0.0185589403987,24,0.00983022095769,0.0185589403987,46.2398083235,-191.662047489,0.744641172316,4.01958292871,0.79301648708,5.19725917902e-18,1.39117814817,0.972621393524,-304.42700325,41,-126.878559984,0.0,-94.4697567843
-0.0214234798897,25,0.00657317170261,0.0214234798897,55.7603967558,-191.040001462,0.736425806435,4.02851942497,0.750722952138,1.60157080946e-17,1.39339892011,0.974783763999,-289.598364971,43,-126.738268881,0.0,-9.706453514
-0.0152475799676,26,0.0078264117354,0.0152475799676,58.4315947974,-177.808219935,0.738959125925,4.02970627582,0.737336911769,2.47751294545e-16,1.39369348889,0.975070947158,-312.308012087,44,-119.862884322,0.0,-22.476561394
-0.0155910405049,27,0.00675836819294,0.0155910405049,40.862217838,-196.784643683,0.770133578443,4.02604514901,0.784603411162,1.19199975178e-18,1.39278454151,0.974185061653,-292.897884185,41,-132.114407736,0.0,-96.9640266254
-0.0120337148073,28,0.00688921187571,0.0120337148073,53.7675602881,-188.007172991,0.702137438699,3.99946029679,0.744209210009,6.15164610511e-17,1.38615942622,0.967752305701,-315.445223539,42,-124.941789069,0.0,-23.5264377055
-0.0144623070399,29,0.00658620180177,0.0144623070399,51.5034529947,-173.44266769,0.715954991919,3.99282704241,0.70353574599,6.15119873284e-17,1.38449951194,0.96614725233,-231.744884081,43,-113.377540422,0.0,-51.9721662149
-0.0166675951993,30,0.00732656482176,0.0166675951993,49.3480559172,-186.982489724,0.741455538266,4.01933811503,0.738740638347,1.31599125375e-16,1.39111724107,0.972562155782,-297.95346892,43,-125.901619595,0.0,-33.8333441353
-0.0144282968248,31,0.00674378427358,0.0144282968248,55.6643632592,-179.680572386,0.737251613239,4.0145162525,0.701197136891,2.60619106835e-17,1.38991685508,0.971395406211,-243.161094031,45,-119.683714199,0.0,-20.9132145932
-0.0166036457414,32,0.00912420934426,0.0166036457414,45.5815596212,-179.702833238,0.733716674326,3.93822625716,0.811011153644,-9.79183562645e-17,1.37073043341,0.952935460765,-239.519883384,42,-118.768102034,0.0,-32.9242450072
-0.0201757061718,33,0.00923474300091,0.0201757061718,43.3812160948,-186.125031757,0.765827171141,3.90798032915,0.818455016964,-7.7986798695e-17,1.36302070069,0.945616831652,-281.61430648,41,-121.626865412,0.0,-86.8121115682
-0.0265969648907,34,0.00988201811862,0.0265969648907,50.779193887,-187.058062451,0.757849078796,3.98032253779,0.760571407617,4.20509740488e-17,1.38136285566,0.963121528289,-268.626237809,43,-123.396274423,0.0,-73.3856101336
-0.0166052003406,35,0.00930871604548,0.0166052003406,54.5658793796,-194.607611791,0.754215875773,4.00408301225,0.748933745289,5.3378210445e-17,1.38731459357,0.96887086751,-307.933307726,42,-131.91751835,0.0,-41.0467669931
-0.015164738127,36,0.00704652288955,0.015164738127,53.2885456517,-185.56180478,0.747790013947,3.91800670184,0.729418569263,-8.51804297291e-17,1.36558303005,0.948042920316,-262.340433594,44,-126.462060481,0.0,-38.8096699407
-0.0145608207068,37,0.00652578048149,0.0145608207068,55.7147323397,-167.388737023,0.727017974298,3.89606262717,0.703536208752,8.3947718665e-17,1.35996646039,0.942733096669,-243.354499435,44,-114.532905052,0.0,-27.5107190752
-0.0149129154269,38,0.00710627206041,0.0149129154269,56.4383681383,-166.177996834,0.731818453153,3.87991797923,0.643594137821,-3.9856287456e-17,1.35581401404,0.93882656451,-267.482581147,45,-114.835244762,0.0,-24.1048550138
-0.0162699055536,39,0.00706249654553,0.0162699055536,52.3232975739,-166.011156226,0.769688892744,3.82903214304,0.721355205748,-2.72457377094e-17,1.34261206709,0.926513681859,-237.922397972,44,-111.237254519,0.0,-7.49331904571
-0.01542170817,40,0.0099451766641,0.01542170817,52.2563346313,-173.782614214,0.719162084748,3.87082992686,0.739774600791,9.94251895553e-17,1.35346893544,0.936627521893,-247.138985025,43,-117.762284778,0.0,-35.769207312
-0.0195026213541,41,0.00931878866585,0.0195026213541,60.0997639006,-170.375311455,0.759293697062,3.78668689046,0.696245512094,2.88029558275e-17,1.3314914654,0.916267370412,-289.831892444,44,-117.011270628,0.0,-49.8883803935
-0.0181817939638,42,0.00981514600512,0.0181817939638,40.6838154694,-180.072981577,0.781352279347,3.82580058699,0.762153038193,-1.78858554252e-16,1.34176774917,0.925731739899,-240.002882758,42,-120.076083762,0.0,-80.6353490693
-0.0146657900841,43,0.00687508845993,0.0146657900841,54.3690014723,-167.486373467,0.739882815239,3.66578998439,0.743853496724,3.03882182892e-17,1.29904386038,0.887013858457,-230.957283254,43,-115.140633892,0.0,-24.5292259298
-0.0147488891754,44,0.00646265777242,0.0147488891754,57.9747192451,-179.220851501,0.718023680618,3.66444854375,0.740434075509,-5.08288222272e-17,1.29867785846,0.886689269094,-298.661508181,43,-120.760417916,0.0,-5.21411103676
-0.0155081837521,45,0.0067869260832,0.0155081837521,51.7351811349,-172.325106359,0.738747445961,3.67728123949,0.764510101803,3.32411908553e-16,1.30217368552,0.889794405779,-315.346779571,44,-119.661150603,0.0,-59.9161497417
-0.0165975322811,46,0.00664233846488,0.0165975322811,49.1040658699,-169.939717735,0.745760700637,3.60662759591,0.71542419655,2.71249211978e-19,1.28277315176,0.872698292453,-224.815665171,44,-115.673390966,0.0,-28.4261240519
-0.0168292998342,47,0.0080037102804,0.0168292998342,58.5737442755,-165.681711543,0.73715026108,3.55531044885,0.647900967835,5.85996593992e-17,1.26844238683,0.860281045199,-295.735059837,45,-112.241090938,0.0,-23.5893223754
-0.0197543657789,48,0.00987746921994,0.0197543657789,53.7730277341,-161.148410877,0.728707488456,3.6020852919,0.663407524821,-4.46117788953e-17,1.28151292551,0.871599187862,-231.557109187,46,-111.025567382,0.0,-17.6109123378
-0.0185984244195,49,0.00669720461629,0.0185984244195,56.8837372993,-173.597951992,0.710404995543,3.57674973817,0.663378708414,-1.86034431368e-17,1.27445449366,0.865468725569,-307.755258384,45,-118.025028671,0.0,-7.94340483034
-0.0205851863164,50,0.00884118970458,0.0205851863164,48.5289996904,-166.267358089,0.746526520517,3.56105483697,0.706760247494,-5.7558920519e-18,1.2700568035,0.861671018955,-224.251293281,44,-111.261802847,0.0,-31.4894195584
-0.0149851690171,51,0.00726216010831,0.0149851690171,60.8622251227,-161.998576261,0.704805001747,3.54434221594,0.635707924642,1.98813126349e-17,1.26535259014,0.857627053936,-310.921583384,46,-108.917805395,0.0,-16.3719186833
-0.0143779235548,52,0.00668204162987,0.0143779235548,44.3463569417,-169.347310245,0.754882762126,3.53814187647,0.67738212504,5.17188052561e-17,1.26360169569,0.856126753302,-225.113976064,45,-117.742489584,0.0,-49.0368837649
-0.0175608576146,53,0.00935963044466,0.0175608576146,73.4957552532,-171.11043208,0.717914874444,3.48480539785,0.649083635847,1.73463837794e-16,1.24841220272,0.843220886926,-294.221606935,46,-115.925530078,0.0,-4.95805297901
-0.0187874760986,54,0.00967226022403,0.0187874760986,45.179979535,-170.384241475,0.767021515751,3.49014253762,0.723351717611,4.59708211743e-17,1.2499425771,0.844512318502,-230.111069118,43,-116.558091085,0.0,-53.2104096583
-0.0184010088032,55,0.00943802849149,0.0184010088032,52.3489857883,-157.73712901,0.726590114771,3.45677207846,0.69916951217,-6.09867876568e-17,1.24033522832,0.836437644322,-285.508211251,45,-109.907594833,0.0,-40.4260137718
-0.0138687559414,56,0.00663107812482,0.0138687559414,45.2150568316,-167.223381612,0.738059931255,3.48505386678,0.634367157327,2.54778045062e-17,1.24848350085,0.843281009133,-271.922279769,45,-115.415497718,0.0,-56.1558791601
-0.0199253493873,57,0.0091087671297,0.0199253493873,56.8857806772,-169.995607864,0.720928600669,3.51196496112,0.655972059032,9.10853917095e-17,1.25617569882,0.849792706129,-271.802084606,45,-115.676344831,0.0,-48.3445010662
-0.0153852449628,58,0.00672626361776,0.0153852449628,53.3855884952,-163.165708222,0.749782244575,3.53630023378,0.609942565752,1.38463560875e-16,1.26308104891,0.855681129684,-226.371421317,46,-110.272088272,0.0,-23.9588681134
-0.0217925222733,59,0.00919295347633,0.0217925222733,59.1847693324,-153.364268253,0.773373567993,3.50048736604,0.649366572428,-8.79722175532e-18,1.25290220624,0.847015464131,-231.562609817,46,-104.662988176,0.0,-20.1615035638
-0.0161287166846,60,0.00727143293526,0.0161287166846,57.8843716269,-171.853122777,0.755470426166,3.5353474481,0.614221693021,6.58072427538e-18,1.26281158252,0.855450583443,-281.409721952,47,-118.1009099,0.0,-30.2780718933
-0.0161738565705,61,0.00699329807233,0.0161738565705,65.5234314827,-158.640307687,0.761212505563,3.52731955517,0.602145913075,1.17336560125e-16,1.26053824969,0.853508068375,-295.722832647,49,-107.952967776,0.0,-20.1558981397
-0.0147760139155,62,0.00691842619637,0.0147760139155,56.7249251788,-156.507754481,0.761152726474,3.53429685939,0.644219759795,2.05389883132e-16,1.26251437133,0.855196371733,-244.161182801,47,-108.162204984,0.0,-16.8868026377
-0.0132646078342,63,0.00744925528116,0.0132646078342,45.3778667618,-162.708072134,0.749333923888,3.53016313655,0.653297362612,-3.48848132426e-17,1.2613440842,0.854196131823,-214.688809575,44,-109.500050787,0.0,-29.6818694972
-0.014605905728,64,0.00692310472392,0.014605905728,54.007908263,-158.615469525,0.753242851327,3.53535836917,0.657245536193,1.85394332348e-16,1.26281467163,0.855453226023,-308.464584261,46,-109.844792078,0.0,-47.3854190965
-0.0155815806224,65,0.00665377582737,0.0155815806224,50.5149549218,-146.470576487,0.754700176572,3.56951141587,0.571941729076,3.00468169047e-17,1.27242872813,0.863717263478,-209.710086432,46,-101.178018536,0.0,-50.4116147682
-0.0170785847776,66,0.00945390133676,0.0170785847776,57.8653743831,-154.242925579,0.749091014564,3.57700897803,0.601488473776,3.94770265343e-17,1.27452697021,0.865531454026,-249.708392465,46,-103.923152644,0.0,-32.5888980485
-0.019172930333,67,0.00999372232954,0.019172930333,39.0293272591,-174.533570246,0.7899509256,3.59624724093,0.752068742463,-4.78377542367e-17,1.27989086868,0.870186550438,-236.727273253,42,-121.189141801,0.0,-90.4933973698
-0.0186087638435,68,0.00975643306576,0.0186087638435,58.3659904738,-169.924655803,0.686415033594,3.61008399738,0.691229692812,-6.71865795022e-17,1.28373104005,0.873534640422,-286.808640729,45,-115.868773594,0.0,-19.9338936284
-0.0171428628569,69,0.00708919785122,0.0171428628569,64.2463878379,-160.269577367,0.732251857599,3.60970992488,0.644187433142,1.92189639012e-16,1.2836274159,0.873444125826,-307.84208842,47,-108.292186374,0.0,-2.33496865453
-0.0187518192132,70,0.00961487458721,0.0187518192132,49.6234021826,-165.62170521,0.7478854311,3.60796010946,0.767017888992,1.16874545824e-17,1.283142546,0.873020721723,-300.336759513,43,-116.117393065,0.0,-73.0047171979
-0.0209831548018,71,0.00993353773538,0.0209831548018,52.7237491006,-168.569399662,0.733783913775,3.62836177019,0.73595350935,-4.88354982813e-17,1.28878124343,0.877957326351,-310.038728046,43,-114.500626347,0.0,-41.1700919108
-0.0152335294492,72,0.00666222574635,0.0152335294492,49.0054841161,-171.361451686,0.746836190521,3.60226206829,0.737910883795,-4.45064991805e-17,1.28156200043,0.871641962571,-260.778014323,43,-116.753538653,0.0,-55.4725809091
-0.0186500152633,73,0.00948019468727,0.0186500152633,54.8001261314,-159.764504938,0.75273781546,3.61183657073,0.65568430326,1.38105491409e-16,1.28421638833,0.873958711865,-262.056657541,47,-111.893818728,0.0,-31.277798138
-0.0152756602412,74,0.0064865554981,0.0152756602412,59.5102629887,-163.565005957,0.755698124558,3.63849766681,0.692987363,4.06918387466e-16,1.29157086755,0.880409916599,-250.033132702,47,-114.18233413,0.0,-27.6852917262
-0.0196703222077,75,0.00916550809099,0.0196703222077,50.1815937413,-165.136121084,0.737539315237,3.63203414595,0.700953133707,-7.6548384583e-18,1.28979286211,0.878845933775,-283.307966029,44,-113.863607873,0.0,-56.3193412673
-0.0228578045747,76,0.00937034103806,0.0228578045747,60.2530952172,-158.018459721,0.713779389559,3.66937982678,0.642401471661,-1.71961333784e-16,1.30002266326,0.887882495223,-295.072020324,45,-108.110269369,0.0,-13.0900861771
-0.01356179328,77,0.00641943189189,0.01356179328,66.4464111279,-160.31372455,0.748570636635,3.66507692209,0.681212704033,-1.6776334975e-16,1.29884932341,0.886841318256,-295.411383391,45,-111.011169542,0.0,-35.2357646319
-0.0161781305317,78,0.00800203124599,0.0161781305317,56.8850320753,-154.514587935,0.744049430646,3.63998036216,0.61275509848,-2.42285480479e-17,1.29197828662,0.880768685467,-314.201295196,45,-104.127744861,0.0,-16.762689431
-0.0178728826877,79,0.00911443729017,0.0178728826877,63.469462747,-148.806358843,0.717657540356,3.57455168619,0.602769704912,-8.34326794664e-17,1.27383976582,0.864936861338,-306.54213749,48,-103.581161996,0.0,-7.65198231403
-0.0216783287054,80,0.00990437687212,0.0216783287054,63.7744702526,-151.244909788,0.759782716785,3.56191106476,0.66002151353,-9.29811783124e-18,1.27029721677,0.861878201012,-291.997726275,47,-105.805184085,0.0,-15.5178657192
-0.0137180401737,81,0.00642836253519,0.0137180401737,55.9157196576,-178.171248228,0.761863886461,3.53275698667,0.68818580472,1.17419446855e-17,1.26207858216,0.854823767615,-308.503664442,43,-121.623595082,0.0,-17.4826751298
-0.0163938227948,82,0.00660879873771,0.0163938227948,66.9807594287,-142.575738592,0.730715336619,3.53562442564,0.585087951462,2.79357166456e-17,1.26288992467,0.8555176039,-259.596085277,48,-100.088697095,0.0,-21.1789693308
-0.0167677389639,83,0.00917913941763,0.0167677389639,63.7041018683,-140.934547381,0.772108762143,3.51227111038,0.55647770981,-2.64979754469e-16,1.25626286823,0.849866785287,-268.919209008,52,-100.101569056,0.0,-23.3013033838
-0.0126136824596,84,0.00644586861555,0.0126136824596,45.9380058396,-163.498145185,0.77386688272,3.51104788279,0.643127057366,-1.96083688937e-16,1.25591453503,0.849570800019,-240.734657296,45,-112.782507769,0.0,-29.075614206
-0.0160926914103,85,0.00662074104723,0.0160926914103,63.7010942015,-156.231878677,0.76962864824,3.50759685593,0.624607452546,2.7239694357e-16,1.25493114656,0.84873575255,-312.622755649,47,-108.728508906,0.0,-32.3996976382
-0.020620674268,86,0.00986624625328,0.020620674268,51.0042883487,-162.835874707,0.766263688747,3.50541333539,0.563367335538,3.91528454452e-16,1.25430844089,0.848207404503,-250.507133873,46,-111.874577767,0.0,-20.1171429424
-0.0178033884251,87,0.00668967105006,0.0178033884251,55.1769733949,-168.45419833,0.724603945896,3.49988507315,0.672369133459,-1.55961875229e-16,1.25273013171,0.846869726884,-287.949408804,46,-116.105608389,0.0,-27.8339228416
-0.0179645761346,88,0.00971867499921,0.0179645761346,64.389312704,-148.002734278,0.777193283801,3.49924135814,0.538690383992,1.00072980454e-16,1.25254619018,0.846713966698,-288.545047311,50,-103.949178954,0.0,-19.1690193854
-0.013887306621,89,0.00651659716389,0.013887306621,67.5266693203,-142.386926418,0.778896670504,3.50631347418,0.641364319117,4.87081808122e-17,1.25456519328,0.848425211739,-293.191008763,50,-101.70680724,0.0,-7.43105232675
-0.0168971272356,90,0.00931309060811,0.0168971272356,58.3101233334,-167.317340119,0.778283557587,3.51696970539,0.559809821778,-3.98711046542e-17,1.25759973969,0.851003707726,-289.685018609,46,-114.190981305,0.0,-50.6547535442
-0.0196799484313,91,0.00975427035717,0.0196799484313,55.9001151086,-148.944079501,0.79479358025,3.43875742283,0.594342537262,-5.66323124138e-17,1.23511019184,0.832078625047,-272.394196073,49,-105.792026006,0.0,-2.59980165229
-0.0132020072506,92,0.00654738982416,0.0132020072506,59.2104403514,-152.697987637,0.790142355682,3.43833353752,0.545930157126,-9.18471530691e-17,1.23498691724,0.831976057212,-292.174924996,46,-103.96980857,0.0,-47.451361947
-0.0213317939275,93,0.00658456364434,0.0213317939275,64.0392993509,-161.876055009,0.782869115954,3.43642569835,0.635362078195,2.35447197299e-17,1.23443189003,0.831514415986,-271.778215111,47,-112.038316157,0.0,-12.0722724821
-0.0157055180525,94,0.00642481591413,0.0157055180525,59.148712928,-136.77762657,0.758193800608,3.44960512046,0.541641760969,7.02888403106e-17,1.23825976665,0.834703450303,-301.508319511,50,-97.6986055801,0.0,-30.4825990715
-0.0146369259158,95,0.00648964100173,0.0146369259158,64.9213997999,-141.898518874,0.814357225354,3.45485346344,0.54891371317,2.73404872465e-17,1.23978004342,0.835973395656,-229.218921387,51,-100.043621454,0.0,-12.4772204359
-0.0188007270038,96,0.00992743202641,0.0188007270038,64.7341500228,-154.493767028,0.755749519961,3.41834044753,0.557926266168,-1.88721417559e-16,1.22915518404,0.827138314741,-291.984416693,49,-108.284583611,0.0,-6.300672221
-0.0162269574681,97,0.00657707727599,0.0162269574681,68.7563685057,-153.237096366,0.758721721168,3.41192048032,0.574723622538,-2.55386592556e-16,1.22727532347,0.825584870624,-293.981601773,50,-106.915997656,0.0,-16.2156968804
-0.0133188802272,98,0.0064303082114,0.0133188802272,66.8710534811,-159.242652471,0.778276882615,3.4122579631,0.582585096645,1.23761892258e-17,1.22737423143,0.825666531578,-310.679877954,50,-111.282835139,0.0,-0.583456041633
-0.0167088564721,99,0.00983000668229,0.0167088564721,58.4837684894,-143.947658929,0.812115300617,3.40378825789,0.506707030615,-2.65763946392e-16,1.22488900487,0.823617110871,-276.395418806,51,-102.555727477,0.0,-34.3539543842
-0.0159973983076,100,0.00641474248056,0.0159973983076,62.7856907901,-140.621972272,0.782826774241,3.37707114455,0.532364440747,6.02851102371e-17,1.21700880856,0.8171523516,-236.575137877,50,-98.3412460018,0.0,-2.77082566922
-0.0211771299512,101,0.00926202345805,0.0211771299512,67.1505474344,-140.782795247,0.802329348931,3.3432531875,0.525559294601,1.37695067968e-16,1.20694434119,0.808969396031,-241.974606079,51,-98.1438710233,0.0,-21.4620393487
-0.0163227106144,102,0.0066002508707,0.0163227106144,55.2486097085,-143.983498086,0.784905370409,3.4023688556,0.598763974873,1.56397226324e-17,1.22447191126,0.823273657071,-231.463331738,50,-103.310627409,0.0,-23.5519860251
-0.0164840696335,103,0.00982824360248,0.0164840696335,64.7264363174,-150.272270792,0.762367282989,3.40097168833,0.620746896426,1.3065312635e-16,1.22406118148,0.822935583494,-249.434896214,49,-105.240621491,0.0,-14.8849382512
-0.0160145665486,104,0.00641611098297,0.0160145665486,63.558746947,-132.929916932,0.761933174229,3.39999722777,0.561288464292,5.47074450976e-17,1.22377461626,0.822699792565,-272.71744717,50,-92.6646823734,0.0,-7.13446342389
-0.0162778687646,105,0.00999347183128,0.0162778687646,58.5967052649,-153.983831899,0.771559289838,3.39885689177,0.591627514566,3.49545480017e-18,1.22343916679,0.822423864639,-287.666093035,49,-110.261153666,0.0,-28.8332888778
-0.0169875914687,106,0.00687913439894,0.0169875914687,69.8496319883,-128.147843218,0.795903680604,3.36300539608,0.488919614867,-9.64148226176e-17,1.2128350373,0.813748852252,-284.246296963,55,-90.5120421651,0.0,-4.46093357593
-0.0145301969268,107,0.00684414652283,0.0145301969268,55.5908765187,-170.119735799,0.805142591837,3.36368720195,0.612115272415,6.03600577616e-17,1.21303775382,0.813913829312,-263.670903046,47,-118.862689908,0.0,-33.0167169296
-0.0156707221674,108,0.00648486445869,0.0156707221674,47.6917682463,-174.527316983,0.754759400339,3.35162624817,0.758631055574,3.42547402509e-17,1.20944567526,0.810995431588,-312.31981412,43,-120.650810331,0.0,-81.3649475622
-0.017394119697,109,0.00961194138201,0.017394119697,59.3378776388,-143.414441212,0.759181082024,3.36110601382,0.498621120275,2.32365843086e-17,1.21227009059,0.813289257349,-237.53430249,51,-101.887920197,0.0,-30.0286479283
-0.0183255915827,110,0.00907323320396,0.0183255915827,57.1933989115,-134.932858842,0.793808168212,3.355508693,0.542112103227,-7.66420790561e-17,1.21060338128,0.811934869575,-248.715570314,52,-96.9540945713,0.0,-24.2370274945
-0.0163975873712,111,0.00664435122104,0.0163975873712,64.0629482195,-143.372352615,0.754028868559,3.33148372654,0.635026530775,1.00886191495e-16,1.20341776828,0.806121531035,-266.136887174,49,-101.48698618,0.0,-17.8883510933
-0.0205759329003,112,0.00979689734924,0.0205759329003,56.2568253936,-151.791331656,0.77798346684,3.30180719972,0.630129817906,-7.89854293082e-17,1.19446995485,0.798940680338,-274.267262053,48,-108.788696922,0.0,-27.1439335022
-0.0176201559606,113,0.00954443132633,0.0176201559606,66.2849246631,-149.730890598,0.78280517317,3.27603021647,0.560907278632,-6.66969495976e-17,1.18663238954,0.792703405026,-257.584062763,50,-104.814836487,0.0,-10.6601695562
-0.0140523009518,114,0.00648664179492,0.0140523009518,62.2812605436,-156.433038455,0.758824929785,3.2705951674,0.610917785189,1.0199105456e-16,1.18497197673,0.791388282264,-309.066656979,48,-109.549423768,0.0,-5.34903768262
-0.0169303892079,115,0.00677035374287,0.0169303892079,56.4904912292,-135.780742356,0.784597246066,3.25036944106,0.557212798254,-5.92720693364e-17,1.17876866405,0.786494248608,-220.723450094,50,-96.6128675429,0.0,-23.1963253748
-0.0152204423203,116,0.00665936754645,0.0152204423203,72.3280284839,-144.238629493,0.756860919331,3.22504153981,0.553130274421,1.82366151382e-18,1.17094583072,0.780365637991,-304.067050093,50,-99.8273145993,0.0,-10.1756206822
-0.015144570633,117,0.00655024592104,0.015144570633,68.4903236645,-149.446149558,0.770548224136,3.20777188969,0.622535033316,-1.34262715321e-16,1.16557658077,0.77618688824,-272.356746863,50,-105.952725872,0.0,-17.1375665067
-0.0171591873193,118,0.00903645019322,0.0171591873193,58.6475901989,-146.913206932,0.798268591583,3.20120972132,0.607108864009,2.48332139715e-17,1.16352877628,0.774599035605,-253.218377852,49,-104.84732101,0.0,-20.6545220079
-0.0187896729662,119,0.00682176129568,0.0187896729662,62.5290476643,-130.028549108,0.726977211691,3.20005216596,0.564326515809,1.54985262302e-16,1.16316711153,0.774318941096,-286.344310813,51,-93.4575128253,0.0,-16.2223682255
